ASV,MannWU_stat,p_value,MSI_pos_mean,MSI_neg_mean
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.98,2316.0,0.4788294113927932,0.00027998882449920627,0.00033453333293247014
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.4,2001.0,0.4772351971903497,0.0009126669993411995,0.0016915691982698684
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.103,2294.0,0.4739729018275116,0.00020288842767826693,0.00018348601036151035
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_NA.18,2040.0,0.4733091613461874,0.0004646742050114941,0.00048499039844541206
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.10,2033.0,0.47241639886188524,0.0005635644226785057,0.0008257527069423355
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Coprococcus_eutactus.1,1987.0,0.4716020696844403,0.0026807728711971575,0.002568717848638014
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae-RC9-gut-group_NA.44,2052.5,0.4708424313893753,0.0001570901365178742,0.0020553848120676036
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.7,2299.0,0.46968375568463727,0.00042418177040740994,0.0005289446793534487
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.51,2022.0,0.4684083467562088,0.00031523366210089694,0.0006888612959996231
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae-NK4A136-group_NA.48,2384.0,0.46679730066421443,0.0020787026984554337,0.001763552902052395
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_muciniphila.2,1987.0,0.46214903004706265,0.004881094918144607,0.010410683395314419
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.40,2299.0,0.4620647957375994,0.00027095827102505647,0.0002172617709081671
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_hominis.1,2380.0,0.4517024976355287,0.0018586252825030039,0.0017405474099860749
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.3,2022.0,0.4498355749838986,0.00039042376304020544,0.0012488933421088153
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_bromii.2,1976.0,0.4477609239234316,0.0025780365595972623,0.002564687290041921
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.131,1975.0,0.4470526879540818,0.0037095701126923226,0.0035646475180964635
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium-sensu-stricto-12_paraputrificum.1,2061.0,0.44667351144181333,0.0002025965263971564,0.0005882530904758738
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.31,2339.0,0.44378918536311107,0.002040035357818402,0.0008713381781106831
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_NA.20,2395.0,0.44060995690336946,0.0017121471793638248,0.0014844434887046995
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_NA_NA.38,2039.5,0.43804150474784376,0.0009402694603801329,0.0021831257721348016
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.277,1978.0,0.4375067358554079,0.005003094376036125,0.003058923397116085
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.311,1970.0,0.43574906080234377,0.002291564002890776,0.003275475172364301
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Oscillibacter_NA.3,1966.5,0.4277596479944704,0.0012727130984018246,0.001543258508422971
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.310,2076.5,0.42611907290870066,0.00020690749412511365,0.00037725051355113416
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.320,2350.5,0.4213826787257575,0.0021382879207732953,0.0005046625699132077
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_NA.26,2322.0,0.4206554361100846,0.00808278746825611,0.00045075895107118583
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Anaerostipes_NA.18,1973.5,0.4196899695496965,0.0007080862224944154,0.00072901465919357
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.15,1980.0,0.41838379933962955,0.0008966081791435377,0.0015420456454361775
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae-RC9-gut-group_NA.34,2052.0,0.41399663661697306,7.344629638353154e-05,0.0014651133133716289
Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium_necrophorum.1,2308.0,0.4105814454392851,0.005418804948913412,0.00020046705581147785
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus-torques-group_NA.24,2380.0,0.40672702784919135,0.0019307360522625256,0.0005727378190155455
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_Senegalimassilia_NA.7,2355.0,0.40539501448095827,0.0007715382826823384,0.0003700368095673512
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.343,2291.5,0.4009493292583678,0.0001351256898517964,0.00021507397674760275
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium-siraeum-group_NA.14,2331.0,0.3908956696765373,0.0006351589045467387,0.00046368621328365386
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae-RC9-gut-group_NA.48,2405.0,0.3874118285643581,0.0015779997368371224,0.005419074300279407
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_UCG-010_NA.4,2423.0,0.3847347072075523,0.0039237802456391245,0.0032634149229749843
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.32,2411.5,0.3795347365090318,0.0009777467879146622,0.0009548726162961631
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.3,1953.0,0.3789587943128394,0.0006930165903193615,0.0015060850802679259
Bacteria_Firmicutes_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus_NA.11,2037.0,0.3774606361835081,8.230848497739676e-05,0.0001607975613928649
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Romboutsia_NA.10,1941.5,0.3764834333541589,0.001451673974182009,0.0017512054475022558
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_NA.6,2007.0,0.3737649364535688,0.0004265199158333503,0.00035107639208248895
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.28,2348.0,0.3734401589887423,0.00046872708758846827,0.0004846398260647758
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.372,1938.0,0.3705872272356048,0.004455608815269554,0.009652321690200968
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.30,1943.0,0.3700826686103481,0.0016650972841479727,0.003116157751775261
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.113,2032.0,0.3683062216286116,0.00017659221012455487,0.0008310057254037745
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.134,2059.0,0.3662232659360056,6.605248232836729e-05,0.000440392900942701
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_NA.5,2004.0,0.3656978904555339,0.00020745885279221197,0.0019416025135753972
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_ovatus.1,2401.0,0.3656473066819279,0.0011469389583819059,0.0015285847648443946
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_NA_NA.2,1936.5,0.3655285274787484,0.0014910402573283831,0.0018581778358005678
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter_NA.87,1935.0,0.3653086754882834,0.05803822095202896,0.06278506323591243
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Dorea_formicigenerans.1,2434.5,0.36230958639328603,0.0020979900305722627,0.001984643430246156
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.48,1957.0,0.3598402471669683,0.0007959565085063586,0.0008240066106000422
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.1,2026.0,0.3563111235922265,0.00211072515750079,0.0005464723469292318
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_fragilis.4,2438.0,0.353974173227257,0.00894808578642072,0.006825773890326669
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_massiliensis.3,1954.0,0.3535125636820503,0.0008532352841488655,0.001669271228771768
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Alloprevotella_NA.39,2324.0,0.3526416332647331,0.0004971201694060632,0.0004270139486364741
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.9,1931.0,0.34959537788636974,0.0017361913433005093,0.002827626604373774
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.1,1926.0,0.3482014776300023,0.011203495348488102,0.016681114703673353
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Butyricimonas_virosa.2,2345.0,0.347224325043313,0.0006248906712164073,0.00023634158761655458
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.46,2342.0,0.3426948823451015,0.0002682313565942106,0.0003299247709203119
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.6,1966.0,0.34111413858898976,0.00034621658926659444,0.0010081884301955497
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Frisingicoccus_NA.1,1987.0,0.33760794439821606,0.00017854084693306638,0.00042300741529515746
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.383,2044.0,0.3331168797083016,0.00017179528173023794,0.0002856830180631032
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Intestinimonas_NA.16,1923.0,0.33251833593021385,0.0006263209469422254,0.0008041048920982893
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus-gnavus-group_NA.10,2449.5,0.3312651725954172,0.00593788580969442,0.005289779113138998
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_NA_NA.137,2022.0,0.33057722826353186,7.673467498530146e-05,0.0008529919773188198
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Coprococcus_comes.1,2453.0,0.3279966718404328,0.005320162189823233,0.004776366840834423
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus-gauvreauii-group_NA.5,2455.0,0.3235816165465778,0.0028928646886513393,0.001854126658359966
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.5,1912.0,0.32262099570394287,0.022970228701178524,0.027318222317641108
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_NA.30,2383.5,0.3200025875066492,0.0008412444428007175,0.0014146673963284363
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.57,2040.0,0.3194411653343687,4.545971133083305e-05,0.0002992917255830499
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.104,1911.0,0.3175648730757168,0.0013600547096848821,0.0020914831313688566
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214-group_NA.48,1927.5,0.315632124092451,0.0009486987118864109,0.0009266577618590422
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.307,2435.0,0.3097663640196592,0.004507386752333408,0.0016384179412414902
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.374,2376.0,0.30239382620576327,0.0008792029678199639,0.0007950445041171812
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.99,2442.0,0.2978788147265551,0.001989003527038295,0.0015119029198653047
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_NA_NA.3,2005.0,0.2958354135473743,0.00010499169256615636,0.001018939576877195
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.1,2473.0,0.29325054624311875,0.034895083497312046,0.01906064785470339
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.6,2464.0,0.2922245796511822,0.0036930371471997517,0.002043369953354769
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.100,2026.5,0.2860159948752623,0.00011410372153676397,0.0003899938890866368
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.36,2394.0,0.28263450100685017,0.0007457098564949923,0.0006066958088535724
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.22,1888.0,0.28168604751979287,0.0035086824863250848,0.0044342227851864365
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_caccae.3,1971.5,0.28120880549785865,0.0003954716475203655,0.0005863689715583384
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.55,1886.0,0.27845131734073125,0.009880167790573461,0.009455788569115348
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.66,2392.0,0.2782850231749604,0.00044610128301461556,0.0011592261925316883
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospira_pectinoschiza.2,1886.0,0.2751983334799991,0.0011296205475281402,0.0014288207457416097
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.75,2418.5,0.2704118350727033,0.0004887483959739758,0.0016041085816503
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.92,2416.0,0.26903720829778166,0.0006879788751480136,0.00034098685593399273
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.34,2410.0,0.26746394745955937,0.00038934723757280015,0.0003267401891608743
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Dorea_longicatena.1,2493.0,0.2610646385790316,0.009030608370124432,0.007736694641060028
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.77,2448.0,0.25321585181527617,0.000594123800744341,0.0003066190882921089
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_7_NA.18,1911.0,0.25307019417434673,0.0024133150942825515,0.0041858407551138505
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium-siraeum-group_NA.15,1869.5,0.2525847638088714,0.002916746048119771,0.004621065724162037
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_NA.8,1867.5,0.24927549981539032,0.002245982190358544,0.0030551415151283704
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.39,1892.5,0.2421314490017884,0.00039857479201366435,0.0010145927667084978
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Flavonifractor_plautii.1,2469.0,0.2395468677832454,0.0012644633493251308,0.0006097990503452339
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.6,1955.5,0.2379709078981075,0.00010817310068234538,0.001310160425846997
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.68,1857.0,0.23379144886737935,0.0016819782215112726,0.0026694875351203295
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eisenbergiella_massiliensis.1,2353.0,0.23211530542998426,0.0002732135915414227,0.00010381548975159532
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.88,2377.0,0.2317691982620742,0.001962810907598011,0.0011539432115879977
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Anaerostipes_hadrus.1,1855.0,0.23139926353461193,0.0021826076902757294,0.002579614726516465
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_NA.34,2412.5,0.22898456753821883,0.0012226225637892855,0.00044320045043896243
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter_NA.91,1996.0,0.22845766641854226,0.00020576558631088242,0.0003379547677112131
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus-torques-group_NA.29,1964.0,0.22694323724894783,0.00010324478714667338,0.00026845308489764305
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_Adlercreutzia_NA.6,2052.0,0.21884932654777445,0.0,7.167998043961361e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.2,1841.0,0.21212548529147135,0.01056581381474952,0.014688767755741988
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.17,1837.0,0.20682712048325735,0.005298773214895912,0.006057052291577095
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NA_NA.16,2528.0,0.20387947529496286,0.0017816327090745046,0.0012362078414335867
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_UBA1819_NA.4,2519.5,0.20374374980054333,0.0013325324600358408,0.001235301006576849
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.78,2483.0,0.20337621382645477,0.0014729476133537086,0.003434553814830834
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_Adlercreutzia_equolifaciens.3,2040.0,0.1977962255762884,0.0,6.0891659759258595e-05
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_obesi.1,1835.0,0.1948336711970342,0.0014403156420523713,0.0013070501365170543
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_CAG-352_NA.6,2477.5,0.19303471115184956,0.0007409117043217409,0.0006896685816750624
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.5,1826.0,0.1927839921400859,0.021762775951686616,0.027826877220764077
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.108,1916.0,0.18486702317201886,0.0001739762744666098,0.0012529731057312548
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_CAG-352_NA.8,1823.0,0.18299523644355808,0.00301209739190207,0.002767751831503881
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_copri.2,2508.0,0.18110980156691847,0.005865954212290473,0.005943141270804902
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_shahii.2,1828.0,0.17922883657409283,0.0013888107650169414,0.0016211208654166932
Bacteria_Firmicutes_Clostridia_Clostridia-vadinBB60-group_NA_NA_NA.56,1930.0,0.17667261151888958,0.0001525841533160068,0.00041458128156790996
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium-siraeum-group_NA.12,1817.0,0.17489249971256804,0.0009833085033706189,0.001611260828070188
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_plebeius.2,2456.0,0.17485966653584373,0.0005980460227090877,0.0012868681624625799
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotellaceae-NK3B31-group_NA.2,1960.5,0.1726398043741083,8.063860162847903e-05,0.000417693151088933
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.119,1807.0,0.1700192028166997,0.0026788025502389044,0.0031201232806855714
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Intestinibacter_bartlettii.1,2561.0,0.16952677597500598,0.002441377422360866,0.0018695844509033673
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.1,2501.5,0.16325736042587824,0.0012902046924280987,0.0009526752913048094
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.40,1869.0,0.16236311804909542,0.0008091794914357906,0.002197836763878684
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.141,1833.0,0.16229271275891166,0.0004970729066636288,0.000878349564215007
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_coprocola.2,2016.0,0.16191779794683592,0.0,0.000329097464157289
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_CAG-56_NA.6,1798.0,0.15934272793193394,0.0016131705095030913,0.0019531786731840552
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.136,2462.0,0.15837793721165483,0.0007531712326431504,0.0014226159703627636
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.7,1896.5,0.15813998445447452,0.00017065533673901243,0.0005896812646717314
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_NA.13,1792.0,0.1537959600104406,0.017361659153673385,0.018309338596354047
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.128,1792.0,0.15338264325992437,0.0035132454600528182,0.004434492322702761
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_NA.18,1792.0,0.15066324053052893,0.001202844294626782,0.001189664754604096
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.339,2345.5,0.1484828336734735,0.00028095845464733165,0.0003464643954469034
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Hungatella_hathewayi.2,2414.5,0.1464177204435792,0.0008240061468777715,0.00018082408334044907
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.33,2481.0,0.14165336389122524,0.0006593444931685346,0.0002879786700309887
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.37,1844.5,0.13597256023451734,0.0001887715321489216,0.0007537907845330185
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.22,1928.0,0.1345584869362522,0.0001905303621749831,0.00043240267895804807
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.10,1770.0,0.13153042197450968,0.002777710991513613,0.00543629272450221
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_NA.1,2527.0,0.12207414851922369,0.0013315642842044986,0.004027645172762438
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.2,2421.5,0.12119834060054299,0.0039151766407025,0.00037965213788607193
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.113,1760.0,0.11696444248731365,0.0012882834859629484,0.002320706702141217
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.18,1918.5,0.11556925229512742,2.9904703677614e-05,0.0002441610338932496
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_clarus.1,1848.5,0.11460841659804812,0.00024321920491415845,0.00100246190800959
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.31,1860.5,0.11219840308498828,9.102310400894776e-05,0.001244819091021903
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.66,1968.0,0.10896616147959629,0.0,0.00018090426080917402
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Butyricimonas_NA.31,1968.0,0.10896616147959629,0.0,0.0002019072967854338
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_faecis.1,2629.0,0.10537584700336851,0.006339517458997838,0.004270000595759955
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Bacteroides-pectinophilus-group_NA.1,2447.0,0.10296307547241826,0.00033421796792590256,0.0003608260207237831
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_merdae.1,1735.0,0.10227885495570092,0.007660336186350668,0.007957876247940024
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.13,2615.5,0.10201294268982353,0.010537121121999081,0.002012038563919917
Bacteria_Firmicutes_Bacilli_Acholeplasmatales_Acholeplasmataceae_Anaeroplasma_NA.1,1890.5,0.09871085951755505,0.00036310944425502895,0.0011383496119965323
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_NA.10,1828.0,0.09186370317474567,0.0001548032345795422,0.0011959046037993705
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.97,2648.0,0.0902074516484804,0.005414904341927922,0.004549052293756895
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.356,2474.0,0.08998246165007434,0.002011184731935852,0.00017419389676982436
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.37,2467.0,0.0887717352470671,0.0016945465785752085,0.00019059355671826228
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.5,1888.5,0.08822548962819668,1.8581938636127777e-05,0.0004779983758310666
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_muciniphila.1,1795.0,0.08751318943586399,0.0014000297607675155,0.005051960319617279
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.37,2464.0,0.08739542854000619,0.00037993550562420464,0.0004339726666664421
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_NA.4,1883.0,0.08644130760225072,2.995261290069366e-05,0.0015015000015479079
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_NA.4,1715.0,0.08642302535422461,0.0038247807046476855,0.003935266596885173
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.22,1766.0,0.0843580610078854,0.0005518766479687062,0.0012540670487634386
