,U1,U10,U100,U101,U102,U103,U104,U105,U107,U108,U112,U113,U114,U115,U117,U118,U119,U12,U120,U121,U122,U123,U124,U125,U126,U127,U128,U129,U13,U130,U131,U132,U133,U134,U135,U136,U137,U138,U139,U14,U140,U141,U142,U143,U145,U146,U147,U148,U149,U15,U150,U151,U152,U153,U154,U156,U157,U158,U159,U16,U160,U161,U162,U163,U164,U165,U166,U167,U168,U169,U17,U170,U171,U172,U173,U174,U175,U176,U177,U178,U179,U18,U180,U181,U182,U183,U184,U185,U186,U187,U188,U189,U19,U190,U191,U192,U193,U194,U195,U196,U197,U198,U199,U2,U20,U200,U201,U202,U204,U205,U206,U208,U209,U21,U210,U211,U212,U213,U214,U215,U216,U217,U218,U219,U22,U220,U221,U222,U223,U224,U225,U226,U227,U228,U23,U230,U231,U232,U233,U234,U235,U236,U237,U238,U239,U241,U242,U243,U244,U245,U246,U247,U248,U249,U25,U250,U251,U252,U253,U254,U255,U256,U257,U258,U26,U260,U261,U262,U263,U264,U265,U266,U267,U268,U269,U27,U271,U272,U273,U274,U275,U276,U277,U278,U279,U28,U280,U281,U282,U283,U284,U285,U286,U287,U288,U289,U290,U291,U292,U293,U294,U295,U296,U298,U3,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39,U40,U41,U42,U44,U46,U47,U48,U49,U5,U50,U51,U52,U53,U54,U55,U56,U57,U58,U59,U6,U60,U61,U63,U65,U66,U67,U68,U69,U70,U71,U72,U73,U74,U75,U76,U77,U78,U79,U8,U80,U81,U82,U83,U84,U85,U86,U87,U88,U89,U9,U90,U91,U92,U93,U94,U95,U96,U97,U98,U99
U1,1.0,0.7746998557356328,0.30039861523349803,0.44923855872257107,0.40707469949452796,0.359976794232459,0.5565966882229783,0.4623630712710506,0.4514018307653547,0.4628539591360478,0.46556896094776656,0.2316987126291999,0.5807067764205047,0.5798366526774779,0.12470029356466969,0.32438245258896165,0.5437650398985048,0.05339171715937479,0.5778702527752084,0.12289612983793388,0.34944427378263304,0.5837255333491682,0.29754018945552285,0.548496605764452,0.24947339977438754,0.5040139226101062,0.568034486100935,0.7184001260399566,0.4594681527093764,0.6266948441083424,0.6075683412126629,0.4911778329768518,0.3993629509126531,0.41043922047996806,0.6903623166735225,0.7103040908407025,0.4747905295508295,0.7389097765294622,0.6014893485792445,0.23256801261745239,0.03143298901203195,0.4059087669365852,0.1470016633011265,0.2053534872645077,0.07958742499342362,0.3612114346421169,0.7571715457278824,0.37813830328735687,0.305427794623095,0.5472209471185344,0.6274857064838244,0.3841328817910574,0.41712043127162224,0.776515385398011,0.40681969209935576,0.6358994193745537,0.3449522428512462,0.3485346055466523,0.4837022718511656,0.21112303236746288,0.6243611037372103,0.35577482034724106,0.25616618117796547,0.6758222694724216,0.5758554835157306,0.6759544341039672,0.7029119082627973,0.5785392151600945,0.5408068503871342,0.5443349242242018,0.2914520693282403,0.5029438238732864,0.44122412646871684,0.44338809473819785,0.6793254354523205,0.5164977239082796,0.6456266120890112,0.7368582514026204,0.6661462205573454,0.42800719447341845,0.5795283473946318,0.23957334390698848,0.602198776345029,0.5191246730980142,0.3320660475407482,0.4917157532498418,0.44192647371452937,0.35042775703804124,0.6126266622390182,0.15182710930405557,0.34463277416854865,0.29836665141814006,0.35743721139269435,0.18145881706489894,0.4066405703479888,0.4424373207333426,0.645491448561254,0.03464948573627324,0.7616832866065569,0.7733581624140738,0.3448311309839342,0.7927711892822286,0.3270556413914765,0.10660323645791492,0.6067361124180164,0.4925951824261923,0.842604634886074,0.7988812503248879,0.6114159256735267,0.39034158985660694,0.7996046370781782,0.6581744543184779,0.6643326537796886,0.7138643959634564,0.37525604346178537,0.8429534739048372,0.5432610261726872,0.7924051604331013,0.6004815762885091,0.5452200284066299,0.6771226169909167,0.43817366413652026,0.6674070296768431,0.22801754149258083,0.3423268194048744,0.36089566223095276,0.6653002052270868,0.14644494469229302,0.5162258649538406,0.5940083660236289,0.6389557361721658,0.7856071061431602,0.5928294571812694,0.7324803277709008,0.025782756371784697,0.47113648902607935,0.538843244209554,0.6241625517499061,0.533704865609591,0.3327802622894374,0.7700480482396034,0.7246304936936009,0.7051749630812647,0.7407204238917405,0.49308213127991934,0.7721290485958455,0.6111349843530427,0.7341883790070434,0.506239546432842,0.486065361562077,0.28929868887086246,0.429264185608026,0.6655944490119016,0.6858758174826676,0.7933705745398807,0.5244050266911234,0.2886688336689835,0.7863356200033325,0.7965437033853203,0.7620243171359934,0.34159394099961093,0.540833756044504,0.6845556777335872,0.7168552657330859,0.5001491574064907,0.17418186655317286,0.5727619321314715,0.781390622406628,0.21423262752815514,0.4614942591469036,0.5389221587950459,0.41439449720055455,0.4960831658904328,0.581461656143499,0.42533721157758775,0.24273201971134828,0.6248018231939271,0.7154663563000477,0.2667277410199844,0.599955291102431,0.5057444009234159,0.6392192398552107,0.4673303281852096,0.07891161766406556,0.39508519758914146,0.39572834317648276,0.4350593632746069,0.281634082286039,0.6683323907980143,0.37362610514932176,0.573069539453293,0.3395819245662816,0.2654876656509686,0.3343835344068152,0.7434702977017971,0.5144546210937183,0.7873531908078953,0.5843581757684362,0.35461540793188145,0.4775125711312634,0.8955599653186983,0.6801117183457633,0.4333345078584195,0.5149671755509045,0.6889668588465292,0.6374356471563125,0.3500964850668812,0.14265794409436724,0.42567208631710945,0.43432910577835093,0.46814347308013726,0.45674223523347507,0.2151498825741794,0.3946111822083728,0.590935517453392,0.19005328976707678,0.24765044198048988,0.7339310697970961,0.7677251842012572,0.6694158864201655,0.34484886958027017,0.49803603166412236,0.55914129865046,0.5944661663471319,0.6393334046458976,0.5398068020433584,0.6575315759411318,0.10857546372050879,0.630939516725977,0.6115691013972661,0.46190053126472774,0.6207997115127649,0.5084984095580719,0.7118137851756186,0.21945992584045815,0.4341805621234252,0.5495431524031312,0.10980101516101881,0.4702946422842703,0.42864691626155876,0.4294800050642889,0.6102222258687604,0.3950092709838843,0.25083017558792486,0.2618634994711323,0.45394765892718986,0.5646802480169206,0.2627963940748899,0.44892734558106917,0.6415070984739129,0.5429058837681704,0.40468256434769617,0.4298322456188214,0.6514748063403422,0.19363867737652918,0.331551685904795,0.30055118300319883,0.2512758550807719,0.41537110985335596,0.2574318905239198,0.015505180495930063,0.4168707504881164,0.5438551850773761,0.2009192012554995,0.6200145658801028,0.24655102430759948,0.5960085666045353,0.44052462671462395,0.48197201602327105,0.29357635586578146,0.737901916330162,0.4259187436613486,0.14454674687761676,0.4624354300177367,0.30456266162927387
U10,0.7746998557356328,1.0,0.2720801044657339,0.4449761517355639,0.43756705790922923,0.37620328341044734,0.5334214879586008,0.4606636822731709,0.4295157012956199,0.4798140096471131,0.4323936142015423,0.23058213125248328,0.5418731956815162,0.5818152311494873,0.17194369325340686,0.3177963320270166,0.5197629097569821,0.10062395731937719,0.5616671519179149,0.12290074908352404,0.36716643158977624,0.5479968763828706,0.3629126327643352,0.5170174726319583,0.24887786163497463,0.4878453801424468,0.6022812458937868,0.6375936140657367,0.4380776087865734,0.5988151808920161,0.5602426918261928,0.5217933643366082,0.388614717487081,0.41122743718117605,0.5843925854047121,0.599642245127604,0.37708496176348405,0.5052010556814471,0.5492383167960738,0.19318566795119682,0.06714122910091189,0.31985764440403935,0.12403312533169963,0.23198469551428355,0.06372366597638662,0.3609179503748037,0.6059527523622019,0.3487148532866518,0.2759247065476473,0.522216560967144,0.5781691785197929,0.39583720452159793,0.30443180236738554,0.6613662843186846,0.33082825159612667,0.6225121776116392,0.31613619152936795,0.3003824270085221,0.4642991993069213,0.15761781904804698,0.6122837369750079,0.41137902596482684,0.23000030076597003,0.6504442795832832,0.5605305229793754,0.6024759870885347,0.6422201269065659,0.48506081316150745,0.5381380353184034,0.5181613739789717,0.2707746011608192,0.48952315936385526,0.39846545913936143,0.38358092280523864,0.6051045901909919,0.5513366687662532,0.5609001713715157,0.6832010171353284,0.6230937655618756,0.4294910242105933,0.4785769140317348,0.2894958203924372,0.6252250474797452,0.5294546103558192,0.2964345917288318,0.4340686214476537,0.43892456392686835,0.3722333670400546,0.6327439274952288,0.1531509088868123,0.3743573800506624,0.29130023360806034,0.31262572249655035,0.24660089554504594,0.32118986730430954,0.42323022909500874,0.5698838006356522,0.029928280437594844,0.6104807193727527,0.7214324165275365,0.3167441324723961,0.6660854647647502,0.30091808805527503,0.11004400906004608,0.4276352279734642,0.5249632407489574,0.7059179234106071,0.7033639410690865,0.5265071891298667,0.30838398355888014,0.7001632169733826,0.4829330330636658,0.5548691880095246,0.6965499831436948,0.32062721561713864,0.7029993985146991,0.5264340004529712,0.7564959543080261,0.4274423128142558,0.46631424435398344,0.5782327371368782,0.3743595299070767,0.5648320073421506,0.21024185735781187,0.27205919903883313,0.37509339639049777,0.4703270379448275,0.12523521506633373,0.4591626268606007,0.47878480971782006,0.5061907987588423,0.7491617551183236,0.5119257815107019,0.5682802864998282,0.03197722233684727,0.4277628948129507,0.4306086447064216,0.5293980282915124,0.4776178164125552,0.3084454126550676,0.6426524382259863,0.6558324607968727,0.6812449911908718,0.7083029499121928,0.418545047038819,0.6245693358299013,0.5746860315988549,0.6515240552288153,0.47573450961662117,0.44563144859613524,0.2681029616982306,0.406505976725196,0.6529440902818331,0.627020208042767,0.7253554463828388,0.4481743581675542,0.26716926175826605,0.7615298299935366,0.7206485174035018,0.7435810537354468,0.3343593149402891,0.5116689429591714,0.6176487586191814,0.6957644197423475,0.4314327534193464,0.16398616900621515,0.6290276419377494,0.7611536211923087,0.19396645778001845,0.4303908986789548,0.4833531220747447,0.44934547151848686,0.4629625447577653,0.5951787969309125,0.3075212546062773,0.23049968747560046,0.6286427120835582,0.7318684567937122,0.2623375849007922,0.59222083266558,0.48308534141471104,0.6519982713751032,0.3934693759560403,0.13594548512649557,0.3512994455674902,0.4589030363137713,0.4390196102708469,0.24951859485433775,0.5512110477912704,0.4374117616000187,0.6152953267559145,0.30782973817715603,0.18432479098753404,0.29435554243279527,0.6608167081335563,0.4635489947693207,0.6824969717817815,0.5060664309710706,0.3995849350904893,0.42545610406952966,0.6947902339794788,0.6511601254608806,0.4121881723356073,0.27203720814626137,0.6651632630420078,0.5712082535149582,0.312759998105736,0.1385727519041823,0.35179619300048576,0.3363417383929481,0.36757630786720313,0.4008423774984842,0.06391142511982846,0.3662102271628114,0.5409635182083539,0.18363267394575367,0.2646656067876326,0.57021024179192,0.6638030998053928,0.6138051736336534,0.39585791359121997,0.4485716875955205,0.5981405857707034,0.6014944833861344,0.6734135380031971,0.46961491178936593,0.6204356873364884,0.09657018913747394,0.5869682278236663,0.544935192314225,0.4302209215731951,0.6152870523593914,0.5105673729167521,0.49864175075190215,0.14572295104965244,0.46061624130441564,0.5401138548545397,0.10442622394854287,0.5091440244649723,0.38146107914094024,0.44954179031943053,0.4635373681825274,0.37409636095069515,0.26273391272729835,0.34349144168554874,0.4286124426147917,0.5263111575142883,0.279234693016771,0.44240816554057383,0.6115438930830781,0.5843709546239472,0.4280636724201586,0.4293739660198008,0.6711529454283726,0.17004276093229465,0.34902981699367874,0.3152886711797882,0.24730204978670298,0.4379406213721336,0.20613766109083,0.032638082922807836,0.4499138650700567,0.5186295572351973,0.20006261285162255,0.6666841735901177,0.24198979185328595,0.6200218702974527,0.5295804450802782,0.4657758543884811,0.34393234072276,0.6150871057281442,0.40479293296049323,0.15409021634644232,0.49246961937709766,0.36328421147598927
U100,0.30039861523349803,0.2720801044657339,1.0,0.2834484696993829,0.3052421535073083,0.2549351446928527,0.3411148597635508,0.2621736379554604,0.25008441001208365,0.3300960430205967,0.5081814961330702,0.18825898650501763,0.2667274186399537,0.2439531060351148,0.12285215924613968,0.16059899152374585,0.24216985632347587,0.07544662097963327,0.3721946210878952,0.04746135825152836,0.23285578428014583,0.21769561982512173,0.11931619876461609,0.4350377140480167,0.12198147026672858,0.649202976027495,0.23576958070471948,0.26828266818608687,0.1651975595584127,0.3970901018059215,0.2538437548167819,0.2629521949564651,0.8485134802326133,0.16656612302337764,0.2825564572034185,0.2752434341835372,0.16246480045474276,0.23113918516171222,0.2454027431643215,0.2350750050528469,0.010024359922860594,0.21603436627559203,0.058634351201951276,0.08498424709146177,0.03601652420681012,0.16474521735698325,0.2975465987177253,0.14378001134480178,0.10815160078371268,0.2956543775200875,0.22424683088211778,0.20164012268208797,0.11757181400782499,0.2562084603534648,0.15925557293407755,0.27998840215081383,0.18639189600209355,0.15182181345355417,0.213996983494003,0.9362349327273063,0.28490766779412713,0.17149837498893658,0.2607346281079278,0.27926406018404326,0.6639430800581776,0.26648959297738406,0.2780794155318687,0.18029369823052965,0.25513000734062025,0.207199552876988,0.0955391487992387,0.21003906775278414,0.24168926452545106,0.21373010951238078,0.273708051061648,0.24342216840912462,0.2563086265578565,0.27980252811338824,0.34170690377614005,0.21533695866448815,0.23766858321521103,0.23958051278749798,0.29422223692048316,0.2418219343805625,0.165010656059271,0.7018418517610202,0.17918540559602586,0.22047787637734692,0.21207478715966174,0.06219955424220565,0.1818798949213997,0.16608802838622272,0.19558325954605127,0.2856644039779867,0.2406412191394351,0.18341760862201104,0.2512607863757437,0.003474075450147651,0.2883536336169188,0.29819320508067765,0.30842948287186317,0.25536371442367295,0.1524968448057289,0.16612893374306775,0.16640220715192,0.224609308647192,0.29109911615447587,0.2699697540258069,0.23176471575804802,0.11855985918525103,0.2959243855988402,0.20928395279727396,0.2281134906084136,0.36870529889546333,0.10749994634474576,0.2865197334173022,0.2262527735650861,0.31040946615935366,0.23161025320159892,0.2372168625640618,0.2969233609895925,0.25139683858770084,0.2628631377270986,0.18448689177514493,0.17259362010750426,0.1283811530393349,0.28053896252045635,0.04344697255321274,0.4604575522099425,0.21336804644334886,0.2924815801750506,0.29395068580409567,0.2879504061120858,0.2672220793072105,0.004782422055360974,0.21116629046751934,0.18466622982472175,0.2542520655399017,0.26178291810299714,0.18152757030058003,0.25731467762708454,0.26828734660368825,0.29308701911070373,0.2963473576539637,0.2385673883063097,0.29165098229379327,0.2477638704239546,0.3153590356791863,0.25519781882174664,0.29294460143207907,0.15697956952863978,0.23703118576950344,0.45805830331447767,0.30884458877121995,0.28127037756777135,0.2372625802531991,0.9325075362759291,0.33186527250803116,0.3260471985999399,0.3088871460122371,0.15359729935617822,0.3471476999930868,0.25397788284706685,0.2923138660143228,0.6115119298386745,0.06374017699500249,0.28862356036597914,0.31363459507051844,0.17578040832199776,0.20998487272144897,0.21126503722954804,0.16813623292679708,0.20156304110645965,0.23193774751906127,0.14784506732753144,0.12891582496493012,0.30673454649522874,0.32757447071389456,0.10966637203042529,0.24295050693995732,0.22960089585032376,0.2853716377534898,0.2230706173254433,0.03492149287555334,0.2489718313249026,0.2775512867595137,0.26089157693982895,0.1425183287268904,0.3337998510634411,0.196308047334528,0.21814616111573806,0.13503561790733576,0.15616625643554446,0.17874463574737057,0.30517942464898,0.2798240778782585,0.3223786315638594,0.2908946543196033,0.2502378082912303,0.17272107780322846,0.34514808213611986,0.32032191656110337,0.7089875051401113,0.17177613176459294,0.2673879066350791,0.2197094312583014,0.12244637846746564,0.06562765401195683,0.1646341534016889,0.24421144185934404,0.2536299244643408,0.2022238052660079,0.06414249794323942,0.16724607306479003,0.2315479614542996,0.10716214188989233,0.15943233761093584,0.2509508347848575,0.2681353563912014,0.2849643556607685,0.14524202159168909,0.2508652905897052,0.23451410838248102,0.21392997247910567,0.23798059261671506,0.2586451775890208,0.2701400605842978,0.06731354672590817,0.24524968878496917,0.20008976026395714,0.1547521058984926,0.21984276259390526,0.29421703288187195,0.18643438197578424,0.06989535169876111,0.21232351284689527,0.42182878593498796,0.04627221859850974,0.17832247409900318,0.18347926196811717,0.2151921532064143,0.2291650283923333,0.156730120587285,0.16152237956433715,0.16404033942872553,0.25515425172360157,0.3413909787592522,0.14078821182147308,0.22232310418935555,0.23453475388113693,0.2745667118604423,0.1963270744686003,0.14917629275613667,0.23197322491327785,0.3077161194164904,0.15314358107806803,0.11798434643664552,0.14873168220711896,0.22870398449207577,0.3084364177276956,0.012483463087268188,0.23595797555673495,0.284733229277629,0.10935913882640245,0.24621454558447958,0.08145246437761822,0.2513400782238412,0.17302773871304003,0.19767480532332454,0.15577668402817071,0.24565686379714607,0.6250162106616381,0.14674451975226208,0.2925568776175702,0.22967464614571123
U101,0.44923855872257107,0.4449761517355639,0.2834484696993829,1.0,0.6042024177888872,0.3795373608972783,0.4786665760147795,0.4603953746153721,0.45236545872105477,0.35237863013831827,0.5236581306408808,0.2447175108213059,0.46813963192486546,0.35339393952101356,0.3624863045470315,0.26735797791826205,0.40512337507635765,0.24651568416480563,0.4292180965198386,0.18356753299199097,0.41996778558607356,0.3059923226332401,0.22769767947873756,0.464357512878079,0.23287266969576548,0.49151423003988826,0.3851830977166995,0.419098341150692,0.2464637677411101,0.4983960386176188,0.5833194477028036,0.5117356278646403,0.3686025164956609,0.28389875946919996,0.4441238859045331,0.4517107976387502,0.39254226812166937,0.3911574388736622,0.5496958008090903,0.16163851580143357,0.044872502456696814,0.5391717178960885,0.17674758644000707,0.17835090986337998,0.049827246041773944,0.30042326826837296,0.46838357054823704,0.4304796773559104,0.24526572184540785,0.5130118645271449,0.2877946688341909,0.47080156665669437,0.2691164009104198,0.36314809515745267,0.24518286210573093,0.5051461726393967,0.20932184747793156,0.48047060884699855,0.5220508437686914,0.2301523944300667,0.45289153250879544,0.3622129739824383,0.3064345963205864,0.5837546748670922,0.4016702459531835,0.40977000258862045,0.43869520410977164,0.21717367224933956,0.438598635379411,0.2978213270879814,0.1849336693092135,0.3318086176502362,0.4264604973574506,0.3769653065737972,0.44594318210696626,0.4305126778554787,0.39568033760527394,0.4265122551969023,0.41650881058651296,0.38284007933008274,0.5033212821282996,0.41167816883509945,0.5539272500216759,0.4343066413874855,0.22311637966630488,0.3956378015045759,0.33222004013229145,0.518168653983815,0.3499896184111765,0.12127797424899613,0.36106001254736425,0.4164570227888645,0.5721908935941034,0.3912674944211996,0.5165941585851761,0.31077248157692766,0.41064917406457097,0.01745091105087761,0.49362458661438496,0.4482979279982939,0.33056711451775017,0.3125819164875427,0.26820625857632074,0.1839693601422249,0.3563586015797301,0.3508518910972048,0.42740284665155154,0.4589635331119042,0.39363304476568406,0.2323497730894201,0.43773348403919465,0.3878794405901766,0.4806468341272781,0.44385614666997564,0.14565928667121725,0.42524073852007477,0.38668946405118265,0.4599948514754093,0.39827688412092765,0.491837540417198,0.5295664147537092,0.34705155617780453,0.49346238170244194,0.2045381585743916,0.3634599122023024,0.2679854867981309,0.36600510237800155,0.10722085449808712,0.549391282854609,0.47118308810857745,0.5641451973813634,0.4926100579459021,0.6056769246568723,0.4898358204145829,0.0284441506132105,0.442402524241316,0.36306946110649285,0.51244961382686,0.5056120356531726,0.21492766282356854,0.33586179059796456,0.4312828408681072,0.4327804264526181,0.5060101657710568,0.5221030010508629,0.45323635019926756,0.4166575149178471,0.5790391782836704,0.4900728358317858,0.34195182699526744,0.27820068743993515,0.3438745504136724,0.5044582735536594,0.42800493716221377,0.40966469592666316,0.4203735108727775,0.23956274585047083,0.48505806979289307,0.5147950666856314,0.4943742666053869,0.27116760268360923,0.3601979716459798,0.39272810854097295,0.433069451097238,0.463812107808176,0.19714506523630518,0.4414946877704585,0.42914547097075034,0.23213354654656085,0.4232144250368547,0.41806012196639325,0.27870796452697744,0.4708337796372835,0.2885215636187612,0.2844044783264852,0.33861289155415014,0.5035868642949392,0.604063146677162,0.2587982809938328,0.2946995711173257,0.36712988463890234,0.4906795845762381,0.3406037573889581,0.10117126688238011,0.44128038450026125,0.3302711749600987,0.32939220830952676,0.2693788515656742,0.3264605073661714,0.44436277092665444,0.47309092501056976,0.2725188640265892,0.1811787416390306,0.32521253167040015,0.3723061976543036,0.5371669381990529,0.5453060075855485,0.5175253175799243,0.3483827507326287,0.3467350002380708,0.49634964882331634,0.5103601630581275,0.3470769537115237,0.24470927038852783,0.35214949501635223,0.3500678067855502,0.19654096282401246,0.14756286760861723,0.35939693929287325,0.4928502241823245,0.46131818088152327,0.4007004815466571,0.1063275377032372,0.36125199881292486,0.36121308863615786,0.24669335023298838,0.33469835995082525,0.6161018498943864,0.35660380619045107,0.49972559801888644,0.3113796826404135,0.3583058004073894,0.4525209625862102,0.31692444513796714,0.388059055928786,0.4620854521779036,0.43790271909490125,0.15641249803827662,0.4182554041704354,0.28986352011308575,0.3185619610618371,0.27211474093320526,0.5602566367121556,0.41165010459234064,0.08114267945676655,0.34964043639976505,0.5251445856799063,0.08116146248263514,0.19293468337491224,0.35865370524520424,0.40492169143260087,0.4311117602201747,0.3244316270175697,0.45632218230028326,0.2669064800740523,0.4427029540083621,0.32131714074319245,0.29438635726413753,0.25897237090114655,0.331792857401482,0.4142058874119052,0.43036037404680416,0.35862947679944673,0.3706966568868409,0.15251131829876982,0.24934107729581587,0.23187264713593483,0.33195689365722975,0.5017940439111047,0.21169164401858315,0.05010418545115695,0.25731115907993074,0.5740304661647517,0.2507783293678965,0.4120798098676353,0.15231314907829768,0.4777988573639454,0.3138770746203072,0.40546282805621364,0.28900641690290213,0.3799799200776512,0.4108018769302589,0.28027715638486267,0.4189752167941535,0.3356528960366142
U102,0.40707469949452796,0.43756705790922923,0.3052421535073083,0.6042024177888872,1.0,0.3647929447944113,0.5030444540877069,0.4342799638654019,0.7584134216024481,0.44423180713678484,0.6712680206059028,0.22527729890653303,0.4678133347782318,0.35628494316876685,0.7628744312269617,0.3247985800819211,0.5251163381771918,0.5236935465765286,0.46960062326656765,0.13523145338241346,0.5502342998517664,0.34197829606789526,0.29060869228675823,0.5808269793364463,0.27598074904628206,0.745237576578089,0.49169564181119985,0.44919871682933576,0.24012906161790126,0.5605356935442598,0.5893806904810154,0.8407509575261187,0.49194143313150945,0.3544938861879601,0.5441207339505708,0.6247175716125356,0.5857161188748581,0.44361123602251185,0.5269769147660136,0.149799366740885,0.06105082406058496,0.437360077374771,0.198706429687919,0.2344112522003638,0.06112201134336419,0.3886434731572918,0.5387920720671763,0.34826718386997035,0.18822741492971543,0.5520680604355126,0.3284731022290937,0.6821120438591256,0.23502918474378232,0.2901023026565751,0.3351369733841395,0.4552098835711514,0.21708548825879076,0.6023189040295435,0.4460997402104119,0.2168424852057455,0.5417687711699835,0.4205501892483917,0.25458910083427494,0.6938772737428314,0.43419205527693544,0.4260378111664029,0.42605205952649416,0.1592679747738183,0.6054521951750127,0.3543600583759333,0.15559849777405263,0.4217168366351881,0.5899989906919405,0.4139383725759963,0.5059587970851792,0.7097290895571513,0.5396897571781429,0.48087913621328626,0.4261644234085473,0.3643577744231931,0.6831766852755419,0.7722717064331535,0.6458376087498398,0.5125631548616023,0.31114301747423395,0.3972343211978685,0.3368407497072091,0.6641578554512955,0.26707946628283885,0.1342707113212337,0.3434394255084851,0.7034216462942514,0.35860185826704477,0.7422232312196247,0.49276081877817157,0.30146269475285137,0.3923701389790855,0.009134004558689375,0.5762356455689867,0.4838253138758207,0.45528184017013223,0.25684337867842033,0.22503664380041064,0.131099225647048,0.46136603347574917,0.5447127061717878,0.4347534656667349,0.39291651655072507,0.31359723697195196,0.17120685512850395,0.4355513197478659,0.31189569067757483,0.4711717112876298,0.6106306020850638,0.11118037838208818,0.35474073188394706,0.37605325465672523,0.42581300039578707,0.38416618183753687,0.7720991001861489,0.481864181641018,0.339809902017021,0.4583072138309004,0.16771948205945672,0.6067959820684323,0.31138094253286885,0.3670578840164626,0.06584330418674217,0.5125778820072537,0.39288671260053953,0.5068021746523219,0.4855608718464492,0.48279593527922515,0.4384981772072119,0.030148916985040533,0.6277729384967671,0.27878300049404287,0.43420109334122614,0.4880247029009684,0.2772157917776671,0.282088023387796,0.36172630307065096,0.3576568454263183,0.43203718975267436,0.5566706179063333,0.3725720400006786,0.4283270208272559,0.503190009020375,0.45582854286787255,0.3943210655920574,0.21064302989876976,0.3237751615208418,0.5276695483771248,0.42178473984610537,0.3726582634480056,0.35408740461494054,0.2632570494481667,0.46880135543550455,0.4823046368752403,0.45691860376906396,0.24921736237066205,0.3389171664447762,0.34759448738256515,0.37106822817184576,0.5140460379493172,0.16533304311399394,0.6389583729430122,0.3647110695098879,0.14856130192602207,0.35083107048805523,0.3826027521219926,0.25520980432828044,0.45620790098936653,0.27611787351096473,0.3250025278668267,0.26727510393576936,0.5627444291572358,0.6496704026951162,0.23329772259753837,0.3053082009296967,0.4618452697466067,0.4718988976726663,0.3313102886044706,0.10747380023459842,0.31417706378316723,0.38142232724997654,0.2676034297158045,0.2400273712057112,0.3052439218069867,0.7682889752351428,0.3297801494033141,0.3025310831488996,0.2122003383478152,0.3478908145036043,0.38389924394879243,0.6740197296796014,0.5175038302533187,0.4442623330304557,0.25731589517366965,0.23484725062171433,0.453478713465282,0.5184013162902901,0.3372858546770854,0.22370418788607493,0.3266707418107495,0.2622790198396712,0.2901388620621254,0.15110639022999442,0.2527791629900802,0.6618619644514956,0.7265287726199446,0.39634291008688244,0.08024606474836682,0.35359770839458504,0.396793225061243,0.18021227090486314,0.494798997846533,0.3645330975971787,0.2676118925439042,0.5804990168063077,0.2709585330276111,0.34535518832309137,0.6916682291222742,0.22943125207697726,0.4558031821592466,0.46892462835673,0.41734328764351564,0.14276075974463245,0.40322301368605523,0.22684535962521107,0.32531003394705127,0.2860429705570383,0.7787936933004813,0.3398240845670949,0.11645327264794587,0.49682580083473743,0.46771432247344924,0.09234336053136813,0.19851925509734192,0.3411946968166242,0.46946358526025433,0.3534058061583306,0.3908646439877065,0.7480369157818055,0.2962993701920824,0.4849718834277573,0.29218510252951985,0.33649881510405016,0.24599954413689204,0.251782127205843,0.5217141001549565,0.41161906562267203,0.3877733456976626,0.3444093303719422,0.17232065075092212,0.24165188666792217,0.2046988494396803,0.31994257864540193,0.48194231113240743,0.21271190820674307,0.08472734841151006,0.2823911336233458,0.6200335952008992,0.2382926500786767,0.3643308080750415,0.13485493125684134,0.4427400719851642,0.3609461781360223,0.441546369575326,0.3733206823611186,0.3125369759052032,0.42967414018159344,0.37194889462380776,0.5679639714296066,0.33032104274428653
