ASV,MannWU_stat,p_value,Cancer_pos_mean,Cancer_neg_mean,Cancer_pooled_stdev,Cancer_cohens_d
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_copri.2,14595.0,0.05192076853317837,0.005492536773629771,0.00174955311998151,0.02093325425087685,0.17880562710365375
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_senegalensis.1,13922.0,0.13909170847768434,0.0002164217551390637,0.00012920523257487645,0.0004886189658889812,0.17849598286777033
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.88,14416.5,0.00738323768028921,0.0010703478308347256,8.954414794986276e-05,0.005509876568952606,0.17800828577749928
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_NA.4,13862.0,0.18809900115112188,0.002182774399231288,0.0006742980896879843,0.008519881919663595,0.17705366386144297
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_NA.22,15627.5,3.3666641744710267e-06,0.003294676096088084,0.0,0.01866005022022129,0.17656308837356452
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.1,16283.0,0.0003398305868679597,0.016137196516965883,0.012180769605460747,0.022631940303702774,0.1748160722595151
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_intestinalis.1,15614.5,0.0003418802799481822,0.0007426423576744766,0.0004358028575069908,0.0018190547415095429,0.16868074014796
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_CAG-56_NA.6,14094.0,0.24976334975499404,0.0017795273470131042,0.0015206416087247636,0.0015433717983842805,0.16774035819454644
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.3,14061.0,0.26679739702656824,0.021235606037434678,0.01863088815373757,0.015530672717673524,0.16771442751047114
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.359,14279.0,0.009346779374976157,0.0012746650478208835,5.518461385312773e-05,0.007373975402080295,0.16537625466227135
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_intermedia.3,14820.0,0.000173032396692891,0.0016285512235212844,0.0,0.009910081493320755,0.16433277815312652
Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium_necrophorum.1,14738.0,0.0008109516064275087,0.0010192727975768296,2.9166923192635624e-05,0.006136069187571053,0.161358329594736
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_NA_NA.137,14377.0,0.006083176875631666,0.0007623228691981494,9.230947120413311e-05,0.004154261412057505,0.1612833983074202
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.61,15061.5,0.000182354862673482,0.0012321913609035248,5.23790318241545e-05,0.007379395974240548,0.15987925477881554
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae-NK4A136-group_bacterium.1,13806.0,0.4083814888765842,0.003810896576317853,0.0033102709771592577,0.0031375300265811265,0.1595604169258301
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_caccae.3,14146.0,0.0811965421347458,0.0005698784265028953,0.0003170391379818392,0.0015900069924229291,0.15901772113326837
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Intestinibacter_bartlettii.1,13965.0,0.314661597025946,0.00195960280345103,0.0016532102067216524,0.0019333679349307392,0.1584760930362455
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.374,14064.5,0.08249288569353781,0.000701249919912598,0.0002672396665045421,0.002765208283898732,0.15695391046497756
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Paraprevotella_NA.11,15052.0,0.0004266003389513056,0.00106936022662881,6.659642485848449e-05,0.006429408040295966,0.15596518302860196
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_NA.1,17306.0,5.753924302276659e-10,0.003450548866612167,1.303719609651011e-05,0.022060667680914126,0.15582083553570927
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Coprococcus_comes.1,14349.0,0.15245204970011586,0.004723207532484858,0.004355035350281326,0.002408207737556012,0.15288223539102774
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.31,14019.0,0.14521980282821767,0.0010264472219501234,0.0005210091459494783,0.0033480394111860723,0.1509653901659387
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_CAG-873_NA.3,14639.5,0.020798324567195877,0.0029052770591134645,0.0011730533289140196,0.011547966543832175,0.1500024894967014
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.30,14141.5,0.1553242642716999,0.001960947232806213,0.001143518359621514,0.005468321747189779,0.14948441422723216
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Dorea_NA.31,14156.0,0.11588646950653156,0.00031098162543472945,0.00021906041900385853,0.0006159659211047108,0.14923099360109698
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium-sensu-stricto-12_paraputrificum.1,13068.0,0.9923275332385666,0.0009009937428237256,0.00015506576189389305,0.0052361085329632705,0.14245846437940232
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium-siraeum-group_NA.15,14787.0,0.055037646047779484,0.00433190112104801,0.0035946871053229397,0.00522548228008006,0.141080569450094
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_NA_NA.2,13168.0,0.8441269518855368,0.00027309549044912093,0.00014454100277349786,0.0009178462725532632,0.140061022765839
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Odoribacter_splanchnicus.1,13521.0,0.5753124317108722,0.0005651358543292735,0.00046373921099283243,0.0007399559895875668,0.13703064069115387
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_NA.20,13074.0,0.9901901353527679,0.0014151167445251714,0.0012341331111041518,0.0013334600320808175,0.1357248279414877
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_NA.21,14340.0,0.12504844094823153,0.00523244849378712,0.0023980861356177724,0.02119933061039901,0.1337005592421392
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.304,12464.0,0.4623978975851012,0.0034017437700723597,0.0016534288928249225,0.013504147510965283,0.1294650310823261
Bacteria_Firmicutes_Clostridia_Oscillospirales_UCG-010_NA_NA.66,14765.0,0.005313740538580097,0.00030089342947533815,0.0001968464090611036,0.0008055357625230542,0.12916499211449567
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Incertae-Sedis_NA.20,14392.0,0.12716343003423522,0.001226042718853537,0.0008178853908861963,0.0032268224249785826,0.12648893375967216
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Anaerostipes_NA.18,14350.0,0.1266584280840391,0.0006905440619269068,0.0005764453103239531,0.0009421481751001014,0.12110489052407379
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotellaceae-NK3B31-group_NA.14,13126.0,0.8953589408429259,0.0009260844450511424,0.0002004250176866137,0.00614166464322575,0.11815354134728445
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.83,13572.0,0.3870788649772179,0.00030480205067192863,0.00019921958116088823,0.0008961420270394878,0.117818901831716
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.40,12904.0,0.7728965387589865,0.0003055635031377152,0.00019093312699950955,0.0009884273321065472,0.11597248721755209
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_bifidum.1,13238.0,0.790674683515393,0.0007088255769143341,0.0004992833825101979,0.001814725589489469,0.1154677024547199
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_CAG-352_NA.5,14165.0,0.021410442621001804,0.0003517017884339279,0.0001863467451510448,0.0014648418313370321,0.11288252406879692
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.10,13301.0,0.7339453946117129,0.0007446775255602109,0.00044358850145188953,0.00269010479248717,0.1119246450730069
Bacteria_Firmicutes_Clostridia_Clostridia-vadinBB60-group_NA_NA_NA.61,14435.5,0.023760969425054814,0.0004724592077817943,0.00029195422701496675,0.0016177851580208723,0.11157537196573708
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.109,13041.0,0.9780864580108909,0.0033134164277377966,0.002054225498500956,0.011730980922009537,0.10733892908088875
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Bacteroides-pectinophilus-group_NA.1,13272.0,0.6625948105989257,0.0002806191548846425,0.00016371382796081933,0.0010892656625888489,0.10732489872670294
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.3,13391.0,0.7041251340330068,0.001401674455592926,0.0009822281976670914,0.003920268609576692,0.1069942648575619
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.372,12335.5,0.41869618160152844,0.008670026142724436,0.006766971243438079,0.01812965565515078,0.1049691696017229
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_plebeius.2,13336.5,0.6631021277328009,0.0009778427800750224,0.00038573602306356524,0.005676158484133167,0.10431469781307218
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium-sensu-stricto-12_NA.29,11213.0,0.03832616583783482,0.0033516495411797676,0.0022280691160266675,0.010844695756490373,0.10360644967662237
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.119,14841.0,0.04778449499391473,0.0031977256123673693,0.002847822559958003,0.003444734769770589,0.10157619549695229
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.43,13203.0,0.8303137390030959,0.0002968995315280992,0.00023290379286030138,0.0006537184995856493,0.0978949482206189
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_caccae.2,13042.5,0.9825455825233487,0.002634263668501577,0.002312854553828749,0.00344071355837772,0.09341350543123121
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_coprocola.4,13674.5,0.42489619649658583,0.0020709194864810604,0.0014311678677943883,0.007082941470533253,0.09032287240381602
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.1,13269.0,0.71519973528688,0.0005946784190260165,0.0003470643257291196,0.00280565582122799,0.08825533460783522
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter_NA.120,13237.0,0.7378949001447874,0.000262391503105526,0.0001633234902258451,0.0011431653761013226,0.08666113840636488
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.307,11672.0,0.09144122524318579,0.0018065419560112227,0.0011793003668100963,0.007367554001697612,0.08513566226411087
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_NA.26,11511.5,0.0088502836653688,0.001052101652330182,0.00039642638402292686,0.007738751125098933,0.08472623782676213
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.39,12313.0,0.368283299102259,0.0008536548918302431,0.0006814638299058785,0.002043092994164765,0.08427960078966347
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.6,13627.5,0.3580042800877292,0.0009841395309923172,0.0005659097031274537,0.005050945804741256,0.0828022798170348
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium-sensu-stricto-12_NA.25,12690.0,0.6205089333492649,0.0005275153909538267,0.0004243727601947025,0.001257921275392025,0.08199450377129548
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.34,13391.0,0.610541753574223,0.0003177954835646967,0.0002573964943471218,0.0007419831424063366,0.0814021043951134
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.113,13201.0,0.8040301720391567,0.0007377786783859648,0.00045859173844452233,0.0035127155996488675,0.07947894784574935
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.30,15224.0,0.013065356929568875,0.0027088942432756777,0.0018415587128898065,0.011048406698593152,0.07850322259555428
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Hungatella_hathewayi.2,13001.0,0.9074525718305443,0.00021564091653644848,0.00015203359158998543,0.0008254343276143568,0.07705921939338149
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_bromii.1,12342.5,0.40890670311316535,0.0018737392476483477,0.0015944041856352836,0.0037246844165435113,0.07499563205203989
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae-NK4A136-group_NA.10,13409.0,0.5753337918718012,0.00036800463251918954,0.00029671522592910303,0.0009933386083805426,0.07176747786569061
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_copri.3,13171.0,0.8307268753187274,0.0009756867433496148,0.00056377862987995,0.0058066015199998745,0.0709378992257202
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.66,12169.0,0.0800727117207564,0.0002532720000538591,0.00017518991517016203,0.0011063504260380745,0.07057626864511185
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.62,12730.0,0.5675267431544262,0.00023045442175746112,0.00018340422221666154,0.0006911192734255206,0.06807826282661181
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.5,13353.0,0.7469367739831514,0.03658300332170486,0.0349053255850975,0.025107838726668684,0.06681888293417264
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Coprococcus_eutactus.1,13968.0,0.30981098030985577,0.0024418288951919857,0.0022107993456584644,0.0036637686457942987,0.06305789799220102
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus-gnavus-group_NA.10,11546.0,0.09017117200727846,0.007307012190931242,0.005579639013093252,0.02747484138692483,0.0628710882625892
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Flavonifractor_plautii.1,11282.0,0.031135321163725284,0.0007815604650953212,0.0006778137222938252,0.0016683122812377843,0.06218664453187528
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_NA_NA.3,13435.0,0.49684594509922375,0.0009401903992635836,0.0005713151737805243,0.006149641806165517,0.05998320505646878
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.57,12823.0,0.6394729660144542,0.000424251855141621,0.00028785572147384237,0.0022953133786130482,0.05942375230270147
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_NA_NA.2,15236.0,0.014822675689184705,0.0017718450713195282,0.0016027295625002287,0.002862613303569828,0.0590773153357471
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.10,12596.5,0.6042226126665333,0.004791328018838321,0.004447075957218049,0.005928635503213224,0.058065985239553516
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_massiliensis.2,12588.0,0.5614401954684183,0.0016417603583881414,0.0013787677446118792,0.004538382719602284,0.057948531453801494
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_muciniphila.2,12845.0,0.8053032649565792,0.008669251928739564,0.007495377493127998,0.02467503189557285,0.047573370546369204
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_NA_NA_NA.4,12965.0,0.8533386512102731,0.0002543529376000025,0.00021623854385591432,0.0008657817764505328,0.044023095404417824
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_finegoldii.2,13388.5,0.7081374093276944,0.0016578774819103932,0.0015252543531629067,0.003304186774937489,0.04013790314562215
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.92,12929.0,0.8523954490220209,0.000416594989073034,0.00038443749161296676,0.0008940181865535506,0.03596962337425675
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Anaerostipes_hadrus.3,13233.0,0.7819254191132579,0.0002385486935388452,0.00022073618854595998,0.0006020424909099796,0.029586790404049112
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.40,10775.0,0.009346853269874559,0.003612597296331812,0.003409188194900869,0.007207918694535762,0.028220226954716484
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.353,12078.0,0.06769817881838858,0.0003800382579554659,0.00034076816250990167,0.0015318506185150935,0.02563572124521571
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_UBA1819_NA.4,13058.0,0.996346272746606,0.0011697388868278703,0.0011097383593138275,0.0023632515172230125,0.02538897238688655
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.311,14346.5,0.15173440037132654,0.0029767367065848117,0.002840870173954703,0.005843202163079135,0.023252067759797015
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.305,12348.0,0.14917364854283113,0.0004020626493382084,0.0003511829553664807,0.002443884232604007,0.02081919155291343
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_faecis.1,13652.0,0.512225427712887,0.004491808816764345,0.004417555528766371,0.003712031262557538,0.020003411271599787
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_fragilis.4,12362.0,0.4351149793831153,0.0068304862692310465,0.006452233147119164,0.019150477873538164,0.019751628372394133
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-003_NA.5,13752.0,0.44221675426082296,0.0016864793429433957,0.0016616042784563028,0.001609301292553319,0.015457058664028104
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_Senegalimassilia_NA.7,12726.0,0.628858082768104,0.0004118499554720305,0.00039627694021936654,0.0010214494960656202,0.01524599631469542
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.25,14245.0,0.1798178178579174,0.002252985794138995,0.0021832575418227634,0.005274698691591055,0.013219381123587698
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eubacterium-hallii-group_NA.9,13160.5,0.9136080687964283,0.002974106405055674,0.002949653470602325,0.0018569579713840865,0.013168275658454024
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.23,13907.5,0.08798970430694719,0.0004926506151721454,0.00046498991196658327,0.0033105958518358587,0.008355203849549669
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_NA.4,13977.0,0.306601822508877,0.0038315042233142194,0.003807224090598638,0.007632224107909088,0.0031812656929741433
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.33,12706.5,0.49011340807828796,0.0003503861008133302,0.00034527095589325345,0.0018381100757567776,0.0027828283994203945
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.66,13370.0,0.6266674501180807,0.001193233963106526,0.0011807246364472221,0.006469737592012971,0.0019335137602407518
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.103,12857.0,0.6878338686046785,0.00017674834537039882,0.00017772761270388543,0.00060320484277135,-0.0016234407684585035
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.76,13130.0,0.8944969100137988,0.0001586888967415716,0.00016036609811902636,0.0006379573313623539,-0.0026290181098367537
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Anaerovoracaceae_Family-XIII-AD3011-group_NA.13,11786.0,0.07519599796203533,0.0004775998448398925,0.0004907505272523888,0.0017847451848898336,-0.007368380945265314
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_inops.1,12974.0,0.9099957279387966,0.0006333295829676535,0.000645031867891145,0.0014800142098470978,-0.0079068733567771
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_massiliensis.1,14082.0,0.25686337433115247,0.003545742902159586,0.003574326789397377,0.002920827414900435,-0.009786229440319536
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.277,11603.0,0.09423031591343063,0.0028872087440018675,0.003024183543705579,0.01177539637698374,-0.011632287807435783
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_NA_NA.15,12775.0,0.5877416856835365,0.0011343459189347765,0.0012512537669047742,0.009111396679510785,-0.012830947008694474
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.18,13331.0,0.6324788836481714,0.00021626428120649074,0.0002267757201636016,0.0007392326762618019,-0.014219391667405403
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium-siraeum-group_NA.13,12820.0,0.6768836177762183,0.0002738139352461021,0.0002882152421726584,0.0009457135560703003,-0.015227979798024363
Bacteria_Firmicutes_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus_NA.11,12725.0,0.5280089882938255,0.00014851491421071834,0.00015792292762348915,0.00044053239542154733,-0.02135600811778722
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.3,11456.0,0.034790367881602474,0.0012514757180229691,0.0013731912215072444,0.004523769761522341,-0.026905768838977218
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Dorea_formicigenerans.1,12163.0,0.31710907434435076,0.0019383785626405127,0.0019713794398882665,0.0011136148344746892,-0.02963401368779443
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.38,11688.0,0.12366014724970187,0.004013857381269571,0.004278590923388595,0.008331967600730183,-0.0317732323029946
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214-group_NA.21,13966.0,0.22940763413664,0.0008111005552318318,0.0009173172421185702,0.003044239469617378,-0.03489104189956792
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_NA.19,13113.0,0.9554616943208213,0.0014622917259695517,0.0015184455911764132,0.0015143040848802037,-0.037082291309610875
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Colidextribacter_NA.10,12593.0,0.5060158073422998,0.0002738593409760207,0.00029775695012251033,0.000624208143470483,-0.03828468019276921
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.7,12325.5,0.1820082155649162,0.000445773186840304,0.0005345281566714903,0.002314354095731472,-0.038349779748433226
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.2,11850.0,0.02442722481119913,0.0004664282610987457,0.0005867595981363287,0.0028305598544648325,-0.0425114970975711
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214-group_NA.18,11327.5,0.008517510340100443,0.0006256284041227015,0.0007490001844991205,0.0028521041653281117,-0.043256407629216474
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.75,13058.0,0.9953202669138688,0.0014124241812016026,0.0017537258335189908,0.007428366181569251,-0.04594572264951106
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.15,14173.0,0.1581930880388006,0.0012677406769168512,0.0015207632436782775,0.005321537482534328,-0.04754689177551877
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_ovatus.2,11434.0,0.019187301470162836,0.0012159008450550045,0.0015778617197423025,0.0073058244593152835,-0.04954415161532935
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.1,12970.0,0.9037567887378171,0.001117264176670457,0.0013085211526073317,0.003738987059847886,-0.051152082870448756
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_thetaiotaomicron.1,11036.0,0.024159254872251783,0.005784117687564589,0.006772062902239479,0.01894104018993619,-0.05215897357104011
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.17,12923.0,0.8770789100690326,0.005807210749570891,0.0061432673273318136,0.0062153102466404155,-0.054069155750120876
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.396,12862.0,0.7339669068886097,0.0007996864043741756,0.001097313312631542,0.005254363001236472,-0.05664376598787101
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.78,13465.5,0.5921489997619857,0.00259415188565977,0.0035839774887081355,0.01729918554477886,-0.057218046507808505
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae-RC9-gut-group_NA.48,13143.0,0.9230409629184648,0.005236651253407029,0.006675533788233388,0.023006274415860364,-0.06254304842310339
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_longum.1,12215.0,0.08037749053388503,0.0005176923947142742,0.0007713805754167446,0.0038774484126120556,-0.06542657792101289
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.11,12703.0,0.5925785402080754,0.0008737576486823387,0.001249890552431524,0.005310170143072022,-0.07083255218100905
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.22,12517.0,0.3446990162414726,0.00041166790004137325,0.000601819645260113,0.0026831414113622663,-0.07086907324880697
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus-torques-group_NA.24,12440.5,0.43306185332894964,0.0007041289961276706,0.0008866095236798078,0.002472189423395652,-0.07381332750040356
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae-RC9-gut-group_NA.44,12537.5,0.4131088337050025,0.0018242965822604469,0.00283171682312078,0.013635560019596265,-0.07388183832659055
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Butyricimonas_NA.31,12514.0,0.2525944004123636,0.0001647293819602435,0.0002221689597950175,0.000717854002939994,-0.08001568229685752
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_NA.8,13069.0,0.9946639790729346,0.002739295855374278,0.0030066659484639714,0.0032416063925461316,-0.08248073970500981
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.44,11491.5,0.047587248917216086,0.0023572513453348253,0.0031612752882358023,0.008850357845250687,-0.09084648970803315
