Row,Column,p_corr
U1,U39,0.590935517453392
U1,U40,0.19005328976707678
U1,U41,0.24765044198048988
U1,U42,0.7339310697970961
U1,U44,0.7677251842012572
U1,U46,0.6694158864201655
U1,U47,0.34484886958027017
U1,U48,0.49803603166412236
U1,U49,0.55914129865046
U1,U5,0.5944661663471319
U1,U50,0.6393334046458976
U1,U51,0.5398068020433584
U1,U52,0.6575315759411318
U1,U53,0.10857546372050879
U1,U54,0.630939516725977
U1,U55,0.6115691013972661
U1,U56,0.46190053126472774
U1,U57,0.6207997115127649
U1,U58,0.5084984095580719
U1,U59,0.7118137851756186
U1,U6,0.21945992584045815
U1,U60,0.4341805621234252
U1,U61,0.5495431524031312
U1,U63,0.10980101516101881
U1,U65,0.4702946422842703
U1,U66,0.42864691626155876
U1,U67,0.4294800050642889
U1,U68,0.6102222258687604
U1,U69,0.3950092709838843
U1,U70,0.25083017558792486
U1,U71,0.2618634994711323
U1,U72,0.45394765892718986
U1,U73,0.5646802480169206
U1,U74,0.2627963940748899
U1,U75,0.44892734558106917
U1,U76,0.6415070984739129
U1,U77,0.5429058837681704
U1,U78,0.40468256434769617
U1,U79,0.4298322456188214
U1,U8,0.6514748063403422
U1,U80,0.19363867737652918
U1,U81,0.331551685904795
U1,U82,0.30055118300319883
U1,U83,0.2512758550807719
U1,U84,0.41537110985335596
U1,U85,0.2574318905239198
U1,U86,0.015505180495930063
U1,U87,0.4168707504881164
U1,U88,0.5438551850773761
U1,U89,0.2009192012554995
U1,U9,0.6200145658801028
U1,U90,0.24655102430759948
U1,U91,0.5960085666045353
U1,U92,0.44052462671462395
U1,U93,0.48197201602327105
U1,U94,0.29357635586578146
U1,U95,0.737901916330162
U1,U96,0.4259187436613486
U1,U97,0.14454674687761676
U1,U98,0.4624354300177367
U1,U99,0.30456266162927387
U10,U10,1.0
U10,U100,0.2720801044657339
U10,U101,0.4449761517355639
U10,U102,0.43756705790922923
U10,U103,0.37620328341044734
U10,U104,0.5334214879586008
U10,U105,0.4606636822731709
U10,U107,0.4295157012956199
U10,U108,0.4798140096471131
U10,U112,0.4323936142015423
U10,U113,0.23058213125248328
U10,U114,0.5418731956815162
U10,U115,0.5818152311494873
U10,U117,0.17194369325340686
U10,U118,0.3177963320270166
U10,U119,0.5197629097569821
U10,U12,0.10062395731937719
U10,U120,0.5616671519179149
U10,U121,0.12290074908352404
U10,U122,0.36716643158977624
U10,U123,0.5479968763828706
U10,U124,0.3629126327643352
U10,U125,0.5170174726319583
U10,U126,0.24887786163497463
U10,U127,0.4878453801424468
U10,U128,0.6022812458937868
U10,U129,0.6375936140657367
U10,U13,0.4380776087865734
U10,U130,0.5988151808920161
U10,U131,0.5602426918261928
U10,U132,0.5217933643366082
U10,U133,0.388614717487081
U10,U134,0.41122743718117605
U10,U135,0.5843925854047121
U10,U136,0.599642245127604
U10,U137,0.37708496176348405
U10,U138,0.5052010556814471
U10,U139,0.5492383167960738
U10,U14,0.19318566795119682
U10,U140,0.06714122910091189
U10,U141,0.31985764440403935
U10,U142,0.12403312533169963
U10,U143,0.23198469551428355
U10,U145,0.06372366597638662
U10,U146,0.3609179503748037
U10,U147,0.6059527523622019
U10,U148,0.3487148532866518
U10,U149,0.2759247065476473
U10,U15,0.522216560967144
U10,U150,0.5781691785197929
U10,U151,0.39583720452159793
U10,U152,0.30443180236738554
U10,U153,0.6613662843186846
U10,U154,0.33082825159612667
U10,U156,0.6225121776116392
U10,U157,0.31613619152936795
U10,U158,0.3003824270085221
U10,U159,0.4642991993069213
U10,U16,0.15761781904804698
U10,U160,0.6122837369750079
U10,U161,0.41137902596482684
U10,U162,0.23000030076597003
U10,U163,0.6504442795832832
U10,U164,0.5605305229793754
U10,U165,0.6024759870885347
U10,U166,0.6422201269065659
U10,U167,0.48506081316150745
U10,U168,0.5381380353184034
U10,U169,0.5181613739789717
U10,U17,0.2707746011608192
U10,U170,0.48952315936385526
U10,U171,0.39846545913936143
U10,U172,0.38358092280523864
U10,U173,0.6051045901909919
U10,U174,0.5513366687662532
U10,U175,0.5609001713715157
U10,U176,0.6832010171353284
U10,U177,0.6230937655618756
U10,U178,0.4294910242105933
U10,U179,0.4785769140317348
U10,U18,0.2894958203924372
U10,U180,0.6252250474797452
U10,U181,0.5294546103558192
U10,U182,0.2964345917288318
U10,U183,0.4340686214476537
U10,U184,0.43892456392686835
U10,U185,0.3722333670400546
U10,U186,0.6327439274952288
U10,U187,0.1531509088868123
U10,U188,0.3743573800506624
U10,U189,0.29130023360806034
U10,U19,0.31262572249655035
U10,U190,0.24660089554504594
U10,U191,0.32118986730430954
U10,U192,0.42323022909500874
U10,U193,0.5698838006356522
U10,U194,0.029928280437594844
U10,U195,0.6104807193727527
U10,U196,0.7214324165275365
U10,U197,0.3167441324723961
U10,U198,0.6660854647647502
U10,U199,0.30091808805527503
U10,U2,0.11004400906004608
U10,U20,0.4276352279734642
U10,U200,0.5249632407489574
U10,U201,0.7059179234106071
U10,U202,0.7033639410690865
U10,U204,0.5265071891298667
U10,U205,0.30838398355888014
U10,U206,0.7001632169733826
U10,U208,0.4829330330636658
U10,U209,0.5548691880095246
U10,U21,0.6965499831436948
U10,U210,0.32062721561713864
U10,U211,0.7029993985146991
U10,U212,0.5264340004529712
U10,U213,0.7564959543080261
U10,U214,0.4274423128142558
U10,U215,0.46631424435398344
U10,U216,0.5782327371368782
U10,U217,0.3743595299070767
U10,U218,0.5648320073421506
U10,U219,0.21024185735781187
U10,U22,0.27205919903883313
U10,U220,0.37509339639049777
U10,U221,0.4703270379448275
U10,U222,0.12523521506633373
U10,U223,0.4591626268606007
U10,U224,0.47878480971782006
U10,U225,0.5061907987588423
U10,U226,0.7491617551183236
U10,U227,0.5119257815107019
U10,U228,0.5682802864998282
U10,U23,0.03197722233684727
U10,U230,0.4277628948129507
U10,U231,0.4306086447064216
U10,U232,0.5293980282915124
U10,U233,0.4776178164125552
U10,U234,0.3084454126550676
U10,U235,0.6426524382259863
U10,U236,0.6558324607968727
U10,U237,0.6812449911908718
U10,U238,0.7083029499121928
U10,U239,0.418545047038819
U10,U241,0.6245693358299013
U10,U242,0.5746860315988549
U10,U243,0.6515240552288153
U10,U244,0.47573450961662117
U10,U245,0.44563144859613524
U10,U246,0.2681029616982306
U10,U247,0.406505976725196
U10,U248,0.6529440902818331
U10,U249,0.627020208042767
U10,U25,0.7253554463828388
U10,U250,0.4481743581675542
U10,U251,0.26716926175826605
U10,U252,0.7615298299935366
U10,U253,0.7206485174035018
U10,U254,0.7435810537354468
U10,U255,0.3343593149402891
U10,U256,0.5116689429591714
U10,U257,0.6176487586191814
U10,U258,0.6957644197423475
U10,U26,0.4314327534193464
U10,U260,0.16398616900621515
U10,U261,0.6290276419377494
U10,U262,0.7611536211923087
U10,U263,0.19396645778001845
U10,U264,0.4303908986789548
U10,U265,0.4833531220747447
U10,U266,0.44934547151848686
U10,U267,0.4629625447577653
U10,U268,0.5951787969309125
U10,U269,0.3075212546062773
U10,U27,0.23049968747560046
U10,U271,0.6286427120835582
U10,U272,0.7318684567937122
U10,U273,0.2623375849007922
U10,U274,0.59222083266558
U10,U275,0.48308534141471104
U10,U276,0.6519982713751032
U10,U277,0.3934693759560403
U10,U278,0.13594548512649557
U10,U279,0.3512994455674902
U10,U28,0.4589030363137713
U10,U280,0.4390196102708469
U10,U281,0.24951859485433775
U10,U282,0.5512110477912704
U10,U283,0.4374117616000187
U10,U284,0.6152953267559145
U10,U285,0.30782973817715603
U10,U286,0.18432479098753404
U10,U287,0.29435554243279527
U10,U288,0.6608167081335563
U10,U289,0.4635489947693207
U10,U290,0.6824969717817815
U10,U291,0.5060664309710706
U10,U292,0.3995849350904893
U10,U293,0.42545610406952966
U10,U294,0.6947902339794788
U10,U295,0.6511601254608806
U10,U296,0.4121881723356073
U10,U298,0.27203720814626137
U10,U3,0.6651632630420078
U10,U30,0.5712082535149582
U10,U31,0.312759998105736
U10,U32,0.1385727519041823
U10,U33,0.35179619300048576
U10,U34,0.3363417383929481
U10,U35,0.36757630786720313
U10,U36,0.4008423774984842
U10,U37,0.06391142511982846
U10,U38,0.3662102271628114
U10,U39,0.5409635182083539
U10,U40,0.18363267394575367
U10,U41,0.2646656067876326
U10,U42,0.57021024179192
U10,U44,0.6638030998053928
U10,U46,0.6138051736336534
U10,U47,0.39585791359121997
U10,U48,0.4485716875955205
U10,U49,0.5981405857707034
U10,U5,0.6014944833861344
U10,U50,0.6734135380031971
U10,U51,0.46961491178936593
U10,U52,0.6204356873364884
U10,U53,0.09657018913747394
U10,U54,0.5869682278236663
U10,U55,0.544935192314225
U10,U56,0.4302209215731951
U10,U57,0.6152870523593914
U10,U58,0.5105673729167521
U10,U59,0.49864175075190215
U10,U6,0.14572295104965244
U10,U60,0.46061624130441564
U10,U61,0.5401138548545397
U10,U63,0.10442622394854287
U10,U65,0.5091440244649723
U10,U66,0.38146107914094024
U10,U67,0.44954179031943053
U10,U68,0.4635373681825274
U10,U69,0.37409636095069515
U10,U70,0.26273391272729835
U10,U71,0.34349144168554874
U10,U72,0.4286124426147917
U10,U73,0.5263111575142883
U10,U74,0.279234693016771
U10,U75,0.44240816554057383
U10,U76,0.6115438930830781
U10,U77,0.5843709546239472
U10,U78,0.4280636724201586
U10,U79,0.4293739660198008
U10,U8,0.6711529454283726
U10,U80,0.17004276093229465
U10,U81,0.34902981699367874
U10,U82,0.3152886711797882
U10,U83,0.24730204978670298
U10,U84,0.4379406213721336
U10,U85,0.20613766109083
U10,U86,0.032638082922807836
U10,U87,0.4499138650700567
U10,U88,0.5186295572351973
U10,U89,0.20006261285162255
U10,U9,0.6666841735901177
U10,U90,0.24198979185328595
U10,U91,0.6200218702974527
U10,U92,0.5295804450802782
U10,U93,0.4657758543884811
U10,U94,0.34393234072276
U10,U95,0.6150871057281442
U10,U96,0.40479293296049323
U10,U97,0.15409021634644232
U10,U98,0.49246961937709766
U10,U99,0.36328421147598927
U100,U100,1.0
U100,U101,0.2834484696993829
U100,U102,0.3052421535073083
U100,U103,0.2549351446928527
U100,U104,0.3411148597635508
U100,U105,0.2621736379554604
U100,U107,0.25008441001208365
U100,U108,0.3300960430205967
U100,U112,0.5081814961330702
U100,U113,0.18825898650501763
U100,U114,0.2667274186399537
U100,U115,0.2439531060351148
U100,U117,0.12285215924613968
U100,U118,0.16059899152374585
U100,U119,0.24216985632347587
U100,U12,0.07544662097963327
U100,U120,0.3721946210878952
U100,U121,0.04746135825152836
U100,U122,0.23285578428014583
U100,U123,0.21769561982512173
U100,U124,0.11931619876461609
U100,U125,0.4350377140480167
U100,U126,0.12198147026672858
U100,U127,0.649202976027495
U100,U128,0.23576958070471948
U100,U129,0.26828266818608687
U100,U13,0.1651975595584127
U100,U130,0.3970901018059215
U100,U131,0.2538437548167819
U100,U132,0.2629521949564651
U100,U133,0.8485134802326133
U100,U134,0.16656612302337764
U100,U135,0.2825564572034185
U100,U136,0.2752434341835372
U100,U137,0.16246480045474276
U100,U138,0.23113918516171222
U100,U139,0.2454027431643215
U100,U14,0.2350750050528469
U100,U140,0.010024359922860594
U100,U141,0.21603436627559203
U100,U142,0.058634351201951276
U100,U143,0.08498424709146177
U100,U145,0.03601652420681012
U100,U146,0.16474521735698325
U100,U147,0.2975465987177253
U100,U148,0.14378001134480178
U100,U149,0.10815160078371268
U100,U15,0.2956543775200875
U100,U150,0.22424683088211778
U100,U151,0.20164012268208797
U100,U152,0.11757181400782499
U100,U153,0.2562084603534648
U100,U154,0.15925557293407755
U100,U156,0.27998840215081383
U100,U157,0.18639189600209355
U100,U158,0.15182181345355417
U100,U159,0.213996983494003
U100,U16,0.9362349327273063
U100,U160,0.28490766779412713
U100,U161,0.17149837498893658
U100,U162,0.2607346281079278
U100,U163,0.27926406018404326
U100,U164,0.6639430800581776
U100,U165,0.26648959297738406
U100,U166,0.2780794155318687
U100,U167,0.18029369823052965
U100,U168,0.25513000734062025
U100,U169,0.207199552876988
U100,U17,0.0955391487992387
U100,U170,0.21003906775278414
U100,U171,0.24168926452545106
U100,U172,0.21373010951238078
U100,U173,0.273708051061648
U100,U174,0.24342216840912462
U100,U175,0.2563086265578565
U100,U176,0.27980252811338824
U100,U177,0.34170690377614005
U100,U178,0.21533695866448815
U100,U179,0.23766858321521103
U100,U18,0.23958051278749798
U100,U180,0.29422223692048316
U100,U181,0.2418219343805625
U100,U182,0.165010656059271
U100,U183,0.7018418517610202
U100,U184,0.17918540559602586
U100,U185,0.22047787637734692
U100,U186,0.21207478715966174
U100,U187,0.06219955424220565
U100,U188,0.1818798949213997
U100,U189,0.16608802838622272
U100,U19,0.19558325954605127
U100,U190,0.2856644039779867
U100,U191,0.2406412191394351
U100,U192,0.18341760862201104
U100,U193,0.2512607863757437
U100,U194,0.003474075450147651
U100,U195,0.2883536336169188
U100,U196,0.29819320508067765
U100,U197,0.30842948287186317
U100,U198,0.25536371442367295
U100,U199,0.1524968448057289
U100,U2,0.16612893374306775
U100,U20,0.16640220715192
U100,U200,0.224609308647192
U100,U201,0.29109911615447587
U100,U202,0.2699697540258069
U100,U204,0.23176471575804802
U100,U205,0.11855985918525103
U100,U206,0.2959243855988402
U100,U208,0.20928395279727396
U100,U209,0.2281134906084136
U100,U21,0.36870529889546333
U100,U210,0.10749994634474576
U100,U211,0.2865197334173022
U100,U212,0.2262527735650861
U100,U213,0.31040946615935366
U100,U214,0.23161025320159892
U100,U215,0.2372168625640618
U100,U216,0.2969233609895925
U100,U217,0.25139683858770084
U100,U218,0.2628631377270986
U100,U219,0.18448689177514493
U100,U22,0.17259362010750426
U100,U220,0.1283811530393349
U100,U221,0.28053896252045635
U100,U222,0.04344697255321274
U100,U223,0.4604575522099425
U100,U224,0.21336804644334886
U100,U225,0.2924815801750506
U100,U226,0.29395068580409567
U100,U227,0.2879504061120858
U100,U228,0.2672220793072105
U100,U23,0.004782422055360974
U100,U230,0.21116629046751934
U100,U231,0.18466622982472175
U100,U232,0.2542520655399017
U100,U233,0.26178291810299714
U100,U234,0.18152757030058003
U100,U235,0.25731467762708454
U100,U236,0.26828734660368825
U100,U237,0.29308701911070373
U100,U238,0.2963473576539637
U100,U239,0.2385673883063097
U100,U241,0.29165098229379327
U100,U242,0.2477638704239546
U100,U243,0.3153590356791863
U100,U244,0.25519781882174664
U100,U245,0.29294460143207907
U100,U246,0.15697956952863978
U100,U247,0.23703118576950344
U100,U248,0.45805830331447767
U100,U249,0.30884458877121995
U100,U25,0.28127037756777135
U100,U250,0.2372625802531991
U100,U251,0.9325075362759291
U100,U252,0.33186527250803116
U100,U253,0.3260471985999399
U100,U254,0.3088871460122371
U100,U255,0.15359729935617822
U100,U256,0.3471476999930868
U100,U257,0.25397788284706685
U100,U258,0.2923138660143228
U100,U26,0.6115119298386745
U100,U260,0.06374017699500249
U100,U261,0.28862356036597914
U100,U262,0.31363459507051844
U100,U263,0.17578040832199776
U100,U264,0.20998487272144897
U100,U265,0.21126503722954804
U100,U266,0.16813623292679708
U100,U267,0.20156304110645965
U100,U268,0.23193774751906127
U100,U269,0.14784506732753144
U100,U27,0.12891582496493012
U100,U271,0.30673454649522874
U100,U272,0.32757447071389456
U100,U273,0.10966637203042529
U100,U274,0.24295050693995732
U100,U275,0.22960089585032376
U100,U276,0.2853716377534898
U100,U277,0.2230706173254433
U100,U278,0.03492149287555334
U100,U279,0.2489718313249026
U100,U28,0.2775512867595137
U100,U280,0.26089157693982895
U100,U281,0.1425183287268904
U100,U282,0.3337998510634411
U100,U283,0.196308047334528
U100,U284,0.21814616111573806
U100,U285,0.13503561790733576
U100,U286,0.15616625643554446
U100,U287,0.17874463574737057
U100,U288,0.30517942464898
U100,U289,0.2798240778782585
U100,U290,0.3223786315638594
U100,U291,0.2908946543196033
U100,U292,0.2502378082912303
U100,U293,0.17272107780322846
U100,U294,0.34514808213611986
U100,U295,0.32032191656110337
U100,U296,0.7089875051401113
U100,U298,0.17177613176459294
U100,U3,0.2673879066350791
U100,U30,0.2197094312583014
U100,U31,0.12244637846746564
U100,U32,0.06562765401195683
U100,U33,0.1646341534016889
U100,U34,0.24421144185934404
U100,U35,0.2536299244643408
U100,U36,0.2022238052660079
U100,U37,0.06414249794323942
U100,U38,0.16724607306479003
U100,U39,0.2315479614542996
U100,U40,0.10716214188989233
U100,U41,0.15943233761093584
U100,U42,0.2509508347848575
U100,U44,0.2681353563912014
U100,U46,0.2849643556607685
U100,U47,0.14524202159168909
U100,U48,0.2508652905897052
U100,U49,0.23451410838248102
U100,U5,0.21392997247910567
U100,U50,0.23798059261671506
U100,U51,0.2586451775890208
U100,U52,0.2701400605842978
U100,U53,0.06731354672590817
U100,U54,0.24524968878496917
U100,U55,0.20008976026395714
U100,U56,0.1547521058984926
U100,U57,0.21984276259390526
U100,U58,0.29421703288187195
U100,U59,0.18643438197578424
U100,U6,0.06989535169876111
U100,U60,0.21232351284689527
U100,U61,0.42182878593498796
U100,U63,0.04627221859850974
U100,U65,0.17832247409900318
U100,U66,0.18347926196811717
U100,U67,0.2151921532064143
U100,U68,0.2291650283923333
U100,U69,0.156730120587285
U100,U70,0.16152237956433715
U100,U71,0.16404033942872553
U100,U72,0.25515425172360157
U100,U73,0.3413909787592522
U100,U74,0.14078821182147308
U100,U75,0.22232310418935555
U100,U76,0.23453475388113693
U100,U77,0.2745667118604423
U100,U78,0.1963270744686003
U100,U79,0.14917629275613667
U100,U8,0.23197322491327785
U100,U80,0.3077161194164904
U100,U81,0.15314358107806803
U100,U82,0.11798434643664552
U100,U83,0.14873168220711896
U100,U84,0.22870398449207577
U100,U85,0.3084364177276956
U100,U86,0.012483463087268188
U100,U87,0.23595797555673495
U100,U88,0.284733229277629
U100,U89,0.10935913882640245
U100,U9,0.24621454558447958
U100,U90,0.08145246437761822
U100,U91,0.2513400782238412
U100,U92,0.17302773871304003
U100,U93,0.19767480532332454
U100,U94,0.15577668402817071
U100,U95,0.24565686379714607
U100,U96,0.6250162106616381
U100,U97,0.14674451975226208
U100,U98,0.2925568776175702
U100,U99,0.22967464614571123
U101,U101,1.0
U101,U102,0.6042024177888872
U101,U103,0.3795373608972783
U101,U104,0.4786665760147795
U101,U105,0.4603953746153721
U101,U107,0.45236545872105477
U101,U108,0.35237863013831827
U101,U112,0.5236581306408808
U101,U113,0.2447175108213059
U101,U114,0.46813963192486546
U101,U115,0.35339393952101356
U101,U117,0.3624863045470315
U101,U118,0.26735797791826205
U101,U119,0.40512337507635765
U101,U12,0.24651568416480563
U101,U120,0.4292180965198386
U101,U121,0.18356753299199097
U101,U122,0.41996778558607356
U101,U123,0.3059923226332401
U101,U124,0.22769767947873756
U101,U125,0.464357512878079
U101,U126,0.23287266969576548
U101,U127,0.49151423003988826
U101,U128,0.3851830977166995
U101,U129,0.419098341150692
U101,U13,0.2464637677411101
U101,U130,0.4983960386176188
U101,U131,0.5833194477028036
U101,U132,0.5117356278646403
U101,U133,0.3686025164956609
U101,U134,0.28389875946919996
U101,U135,0.4441238859045331
U101,U136,0.4517107976387502
U101,U137,0.39254226812166937
U101,U138,0.3911574388736622
U101,U139,0.5496958008090903
U101,U14,0.16163851580143357
U101,U140,0.044872502456696814
U101,U141,0.5391717178960885
U101,U142,0.17674758644000707
U101,U143,0.17835090986337998
U101,U145,0.049827246041773944
U101,U146,0.30042326826837296
U101,U147,0.46838357054823704
U101,U148,0.4304796773559104
U101,U149,0.24526572184540785
U101,U15,0.5130118645271449
U101,U150,0.2877946688341909
U101,U151,0.47080156665669437
U101,U152,0.2691164009104198
U101,U153,0.36314809515745267
U101,U154,0.24518286210573093
U101,U156,0.5051461726393967
U101,U157,0.20932184747793156
U101,U158,0.48047060884699855
U101,U159,0.5220508437686914
U101,U16,0.2301523944300667
U101,U160,0.45289153250879544
U101,U161,0.3622129739824383
U101,U162,0.3064345963205864
U101,U163,0.5837546748670922
U101,U164,0.4016702459531835
U101,U165,0.40977000258862045
U101,U166,0.43869520410977164
U101,U167,0.21717367224933956
U101,U168,0.438598635379411
U101,U169,0.2978213270879814
U101,U17,0.1849336693092135
U101,U170,0.3318086176502362
U101,U171,0.4264604973574506
U101,U172,0.3769653065737972
U101,U173,0.44594318210696626
U101,U174,0.4305126778554787
U101,U175,0.39568033760527394
U101,U176,0.4265122551969023
U101,U177,0.41650881058651296
U101,U178,0.38284007933008274
U101,U179,0.5033212821282996
U101,U18,0.41167816883509945
U101,U180,0.5539272500216759
U101,U181,0.4343066413874855
U101,U182,0.22311637966630488
U101,U183,0.3956378015045759
U101,U184,0.33222004013229145
U101,U185,0.518168653983815
U101,U186,0.3499896184111765
U101,U187,0.12127797424899613
U101,U188,0.36106001254736425
U101,U189,0.4164570227888645
U101,U19,0.5721908935941034
U101,U190,0.3912674944211996
U101,U191,0.5165941585851761
U101,U192,0.31077248157692766
U101,U193,0.41064917406457097
U101,U194,0.01745091105087761
U101,U195,0.49362458661438496
U101,U196,0.4482979279982939
U101,U197,0.33056711451775017
U101,U198,0.3125819164875427
U101,U199,0.26820625857632074
U101,U2,0.1839693601422249
U101,U20,0.3563586015797301
U101,U200,0.3508518910972048
U101,U201,0.42740284665155154
U101,U202,0.4589635331119042
U101,U204,0.39363304476568406
U101,U205,0.2323497730894201
U101,U206,0.43773348403919465
U101,U208,0.3878794405901766
U101,U209,0.4806468341272781
U101,U21,0.44385614666997564
U101,U210,0.14565928667121725
U101,U211,0.42524073852007477
