ASV,MannWU_stat,p_value,MSI_pos_mean,MSI_neg_mean,MSI_pooled_stdev,MSI_cohens_d
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.374,2376.0,0.30239382620576327,0.0008792029678199639,0.0007950445041171812,0.0034399147124521273,0.024465276245988862
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Coprococcus_eutactus.1,1987.0,0.4716020696844403,0.0026807728711971575,0.002568717848638014,0.004650189687521318,0.024096871329752585
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214-group_NA.14,2090.0,0.7168558232571797,0.001022761169737266,0.0009878823273072538,0.0016466345231451586,0.02118189673528266
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.32,2411.5,0.3795347365090318,0.0009777467879146622,0.0009548726162961631,0.0013129027163154563,0.017422594480338446
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Colidextribacter_NA.17,2280.0,0.6759546157343723,0.00047442701294558403,0.0004625073251136629,0.000914694685115004,0.01303132949812918
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214-group_NA.48,1927.5,0.315632124092451,0.0009486987118864109,0.0009266577618590422,0.0022162888759900065,0.009944980668426225
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_NA.18,1792.0,0.15066324053052893,0.001202844294626782,0.001189664754604096,0.001562594478138461,0.008434395620280774
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Paraprevotella_NA.11,2844.5,0.0006354759691237126,0.0012936040312070448,0.0012569714013484477,0.007962489431137879,0.004600650358836601
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_bromii.2,1976.0,0.4477609239234316,0.0025780365595972623,0.002564687290041921,0.0031556841103531287,0.004230229987705427
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_copri.2,2508.0,0.18110980156691847,0.005865954212290473,0.005943141270804902,0.025978315091125342,-0.0029712111137183525
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.44,1627.0,0.01866101620130205,0.0027158247103566753,0.0027720403496963673,0.010958380175765843,-0.005129922346006145
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_NA.51,2331.0,0.5935452337917193,0.011553493107187276,0.011628086688004675,0.007275947631633001,-0.01025207774903367
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-003_NA.8,2122.0,0.7705848935599977,0.00030829356767987583,0.00031517931225094825,0.0006393176335726203,-0.010770459329572477
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.28,2348.0,0.3734401589887423,0.00046872708758846827,0.0004846398260647758,0.0014122622116432323,-0.01126755240288723
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_NA.4,1715.0,0.08642302535422461,0.0038247807046476855,0.003935266596885173,0.00867944070571816,-0.01272960965845386
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_NA.18,2040.0,0.4733091613461874,0.0004646742050114941,0.00048499039844541206,0.0014941188805813325,-0.013597441072435497
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_massiliensis.1,2146.5,0.8927758670665656,0.0035786171468294493,0.003618604884901393,0.002560625422250587,-0.015616395012120825
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.48,1957.0,0.3598402471669683,0.0007959565085063586,0.0008240066106000422,0.0017271724645003621,-0.01624047549982101
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Anaerostipes_NA.18,1973.5,0.4196899695496965,0.0007080862224944154,0.00072901465919357,0.0012012396809998565,-0.01742236543645874
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_caccae.1,2090.0,0.7325125112464685,0.002769086933252795,0.002841291475130666,0.00372118779732025,-0.019403627500301855
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Bacteroides-pectinophilus-group_NA.1,2447.0,0.10296307547241826,0.00033421796792590256,0.0003608260207237831,0.001285345876666729,-0.020701083872368173
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Anaerostipes_hadrus.3,2198.5,0.9422353078096251,0.0002581255157599139,0.00027289522501679165,0.0006406242719051679,-0.023055182116271947
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.339,2345.5,0.1484828336734735,0.00028095845464733165,0.0003464643954469034,0.0026162766097579428,-0.02503784980351613
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_longum.1,2170.0,0.9219501530394975,0.0005157093344992342,0.0006026976345371623,0.003239632337218993,-0.026851287733657362
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.37,2464.0,0.08739542854000619,0.00037993550562420464,0.0004339726666664421,0.002005187374457651,-0.026948684063429745
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_merdae.1,1735.0,0.10227885495570092,0.007660336186350668,0.007957876247940024,0.01093971862623456,-0.027198145743513404
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.2,2275.0,0.7416254409057341,0.012039922862250607,0.012575837163508232,0.019122337711496868,-0.02802556409907031
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_bromii.1,2261.0,0.7734085306338292,0.0016897626369727266,0.0017871592665245075,0.0033405396464926324,-0.02915595677903168
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214-group_NA.35,2091.5,0.655883262279054,0.0002612560652238257,0.00028517560193068545,0.0006726484238681269,-0.035560236013500536
Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium_nucleatum,2676.0,0.014841715407131851,0.0030212120198517683,0.003911836742740214,0.02274530740556476,-0.039156416178862
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_champanellensis.2,2229.0,0.8254247759645923,0.00039293159415734036,0.00043820136089127226,0.0011178455548536252,-0.04049733573423717
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.9,2076.0,0.6411187554776523,0.0004288294819608048,0.00046370365191841475,0.0008472265277399,-0.04116274551818139
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.46,2342.0,0.3426948823451015,0.0002682313565942106,0.0003299247709203119,0.0013828270721175687,-0.04461397637495492
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.7,2299.0,0.46968375568463727,0.00042418177040740994,0.0005289446793534487,0.002332919336876364,-0.044906357150911964
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_NA.13,1792.0,0.1537959600104406,0.017361659153673385,0.018309338596354047,0.020906963536996833,-0.0453284113211206
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.2,2137.0,0.8615590403046878,0.002169388528139374,0.0024059280312765485,0.005049309488398173,-0.04684591104599005
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.64,2054.0,0.6370841424110116,0.0046037321882868385,0.004833155845355856,0.004775207255678137,-0.04804475382638374
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_massiliensis.2,2009.0,0.4866099308055959,0.001705775932441809,0.0019765938778798574,0.005281830764899767,-0.0512734991885314
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.17,2250.0,0.8059562710107606,0.0017289881502834156,0.0018668513625846603,0.002632784078868779,-0.05236404056366067
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.98,2316.0,0.4788294113927932,0.00027998882449920627,0.00033453333293247014,0.0009024876879626048,-0.060437952961330546
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.44,2293.5,0.6207275381129477,0.0007753871806588656,0.000963872361260657,0.0030520874578415453,-0.06175615319198266
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Paraprevotella_NA.9,2133.5,0.8465218903496817,0.0010402368848035145,0.0011546052471372778,0.0018001465341837017,-0.06353280700319493
Bacteria_Firmicutes_Clostridia_Oscillospirales_UCG-010_NA_NA.66,2047.0,0.49516023065018744,0.0002806206189853216,0.00033143767111841834,0.0007855659418645863,-0.06468846143263231
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.2,2107.0,0.6231638767171976,0.0003662063742473798,0.0005535407880677982,0.0028231620856144558,-0.06635623748809502
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.6,2270.0,0.601057330723356,0.0002580939064637308,0.0003603615045204488,0.0014675394566444136,-0.0696864384761122
Bacteria_Firmicutes_Clostridia_Clostridia-vadinBB60-group_NA_NA_NA.9,2702.0,0.011558196127583423,0.0006497266304269817,0.0008465781925921114,0.0028005534003666004,-0.07029023697222174
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.43,2066.0,0.5503344347832526,0.00024166123894973153,0.000295379126969695,0.0007551670577737954,-0.07113378088594303
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Fusicatenibacter_saccharivorans.1,2250.0,0.8114008543525726,0.01693301735371233,0.017600075219950793,0.009281422519018123,-0.071870218694562
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Subdoligranulum_NA.18,2000.0,0.5038156680149766,0.006945775727054195,0.007506105306323593,0.007622379522861654,-0.07351110996097907
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Anaerovoracaceae_Family-XIII-UCG-001_NA.1,2145.5,0.8659420123137007,0.00026865381364974257,0.00030548838053228204,0.0004927696201275997,-0.0747500766646316
Bacteria_Firmicutes_Clostridia_Oscillospirales_UCG-010_NA_NA.81,2177.5,0.9697784696370293,0.00010945893883957093,0.00013844470770806998,0.00037879900630724295,-0.0765201819061499
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.10,2033.0,0.47241639886188524,0.0005635644226785057,0.0008257527069423355,0.003154286210227717,-0.08312127270305687
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_shahii.2,1828.0,0.17922883657409283,0.0013888107650169414,0.0016211208654166932,0.002739962962896979,-0.0847858542416679
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_copri.3,2271.0,0.5910329573718478,0.0006707290094443533,0.0012171202352918168,0.006247383655457326,-0.08745920788299436
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.343,2291.5,0.4009493292583678,0.0001351256898517964,0.00021507397674760275,0.0009128141232170451,-0.0875844105194641
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.96,2083.0,0.702152553537332,0.0010279905767565938,0.0012413172702658644,0.0024298018951407338,-0.08779592029123624
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter_NA.87,1935.0,0.3653086754882834,0.05803822095202896,0.06278506323591243,0.05353838112678113,-0.08866241720388877
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214-group_NA.47,2224.0,0.8145484214358758,0.00016230854724256634,0.0002286918177882334,0.0007482778738768677,-0.08871473133600995
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter_NA.91,1996.0,0.22845766641854226,0.00020576558631088242,0.0003379547677112131,0.0014729780025870335,-0.08974280754238217
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_NA.13,2029.0,0.5284799616941341,0.000897116972580118,0.0011264554915612832,0.00254027671995189,-0.09028091986195448
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.396,2318.0,0.485469521626822,0.0006898704696020787,0.0010622398190932244,0.004056442799403352,-0.09179701721565414
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_7_NA.18,1911.0,0.25307019417434673,0.0024133150942825515,0.0041858407551138505,0.018037535442340002,-0.09826872781469917
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.383,2044.0,0.3331168797083016,0.00017179528173023794,0.0002856830180631032,0.001148546425709312,-0.09915814788464576
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_NA.1,2527.0,0.12207414851922369,0.0013315642842044986,0.004027645172762438,0.02685936088209239,-0.10037770073507087
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_plebeius.2,2456.0,0.17485966653584373,0.0005980460227090877,0.0012868681624625799,0.006856479284425134,-0.10046295061638838
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.136,2462.0,0.15837793721165483,0.0007531712326431504,0.0014226159703627636,0.00656220839410784,-0.10201515976248222
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_NA.30,2383.5,0.3200025875066492,0.0008412444428007175,0.0014146673963284363,0.005613241317129016,-0.10215540738964796
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_senegalensis.1,2092.0,0.6016388875656322,0.00015749737332814936,0.0002153873359874355,0.0005589694982301026,-0.10356551268465719
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.69,2208.0,0.849272831216976,0.0001536989175235038,0.0005121989123775933,0.0034517973562027374,-0.10385893430559585
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.310,2076.5,0.42611907290870066,0.00020690749412511365,0.00037725051355113416,0.001593781185450446,-0.10687980318821302
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_ovatus.1,2401.0,0.3656473066819279,0.0011469389583819059,0.0015285847648443946,0.0035035429599686303,-0.10893139054470331
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.54,2235.0,0.6624617730508302,9.25292029420655e-05,0.0003367875286843618,0.002237145360356503,-0.10918303748638498
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Incertae-Sedis_NA.20,2143.0,0.8796659467778947,0.0010030712001464995,0.0014324032675050115,0.003869906765503468,-0.11094119144822771
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.165,2324.0,0.5522123844954756,0.0008089754913362929,0.0011407638196346006,0.0029252461670933824,-0.11342236151974283
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214-group_NA.18,2244.0,0.7460128137795754,0.0003448064539570234,0.0006679678963334269,0.0028322204081074756,-0.1141017985222216
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.17,1837.0,0.20682712048325735,0.005298773214895912,0.006057052291577095,0.0065649681960960994,-0.11550384617736585
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.30,1943.0,0.3700826686103481,0.0016650972841479727,0.003116157751775261,0.012444544827659186,-0.11660213271940395
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Anaerovoracaceae_Family-XIII-AD3011-group_NA.13,2108.0,0.7125502340723282,0.0002636663218947103,0.0004974730097608277,0.0019200434769021952,-0.12177155917497343
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.43,2120.0,0.7789644615255743,0.00030305390308033926,0.0003921319595097263,0.000727417425990415,-0.12245796326380663
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_caccae.3,1971.5,0.28120880549785865,0.0003954716475203655,0.0005863689715583384,0.0015481890138515806,-0.12330362916286239
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Collinsella_NA.7,2251.0,0.5340670119270583,6.365546926643375e-05,0.00032201109595654726,0.0020520102688441834,-0.12590367144489734
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.4,2174.5,0.9628464930112437,0.00040084388395071597,0.0008712781000893032,0.0037143292185384262,-0.12665388242663672
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter_NA.120,2243.0,0.7245146977532615,0.00015734671977336075,0.0003277484506138383,0.0013263956436934765,-0.1284697606258548
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.128,1792.0,0.15338264325992437,0.0035132454600528182,0.004434492322702761,0.0071062908440535115,-0.12963821533153755
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_UCG-003_NA.9,2321.0,0.5751425467516518,0.0006955192157997378,0.0009255100778502134,0.001765995614806876,-0.13023297460205002
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.5,1912.0,0.32262099570394287,0.022970228701178524,0.027318222317641108,0.03316054035768051,-0.13111950437368305
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae-RC9-gut-group_NA.31,2157.5,0.8695947654007079,0.00012301037023430586,0.0009015241212901998,0.0058365389940595955,-0.13338619888400674
Bacteria_Firmicutes_Clostridia_Clostridia-vadinBB60-group_NA_NA_NA.82,2092.0,0.6103937273878475,0.0003905731960145752,0.0008519527859837861,0.0034383946202200316,-0.13418459511773145
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eisenbergiella_tayi.1,2110.5,0.6731169579336987,0.00015945963607339595,0.0002982161103559511,0.0010257058073758563,-0.1352790179062618
Bacteria_Firmicutes_Clostridia_Clostridia-vadinBB60-group_NA_NA_NA.20,2223.0,0.8865891597065944,0.0029162851236488093,0.003901645247714985,0.0071821380991805555,-0.1371959311362448
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.88,2089.0,0.7169776441364506,0.0005816977244123738,0.0006952392419302472,0.0008200045238008221,-0.13846450138054658
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_NA_NA.3,2005.0,0.2958354135473743,0.00010499169256615636,0.001018939576877195,0.0065285339951880305,-0.13999281997837185
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_NA_NA.1,2188.0,0.9875296007125041,0.0004232890176874221,0.0006147764078213588,0.0012882582485566922,-0.1486405310025926
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214-group_NA.21,2247.0,0.7863842520326696,0.0005343605333003344,0.0007927253379400095,0.0017189428605818128,-0.1503044752472028
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214-group_NA.25,1689.0,0.0699439612707437,0.001509488428741182,0.0018405730907975226,0.002199306189037645,-0.15054050395830243
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.76,2145.5,0.8162340377170889,9.274486886311926e-05,0.00016753189524392837,0.000496133853409644,-0.15073961566387917
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_inulinivorans.1,2286.0,0.7115548187892413,0.005502871400788944,0.006281902507748973,0.005112439938077612,-0.1523795127954034
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.119,1807.0,0.1700192028166997,0.0026788025502389044,0.0031201232806855714,0.0028743471700221203,-0.1535377267747621
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.25,2153.0,0.9098987673053954,0.0016613378263728867,0.0021679987497026493,0.003275567657267989,-0.15467881489352195
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotellaceae-NK3B31-group_NA.14,2182.5,0.9947826017240939,9.643380378517594e-05,0.0012627670944060619,0.0074787665195024085,-0.15595262769327456
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_bifidum.1,2141.5,0.830946079629951,0.0003814975687573428,0.0006423736856699948,0.0016587730985117056,-0.15727052551474147
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.22,1928.0,0.1345584869362522,0.0001905303621749831,0.00043240267895804807,0.0015364490713268646,-0.1574229314182123
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_coprocola.3,2102.5,0.6480611533904452,0.00047611201629354025,0.0013040456099100404,0.005241229498411847,-0.15796552962761382
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.23,2234.0,0.7655419349432281,0.00016738495722206045,0.0005288872897137043,0.0022656203648363845,-0.159559976641431
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.118,2302.5,0.4834790472567415,0.00019034682876562943,0.00034926838959119764,0.0009887386452407546,-0.1607316165809129
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.10,2211.0,0.8766634000655413,0.00023301769435537753,0.000581132171813801,0.002143153802889363,-0.16243093565618177
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_NA_NA.137,2022.0,0.33057722826353186,7.673467498530146e-05,0.0008529919773188198,0.004765180899055636,-0.1629019587666351
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.4,2001.0,0.4772351971903497,0.0009126669993411995,0.0016915691982698684,0.00471472201397708,-0.16520638897045592
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.66,2392.0,0.2782850231749604,0.00044610128301461556,0.0011592261925316883,0.004287345155279862,-0.1663325166715024
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.100,2026.5,0.2860159948752623,0.00011410372153676397,0.0003899938890866368,0.0016493680101991968,-0.16727023068463245
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_NA_NA.38,2039.5,0.43804150474784376,0.0009402694603801329,0.0021831257721348016,0.007423657988797334,-0.16741831501804097
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Collinsella_aerofaciens.1,2030.0,0.5760205300929531,0.014877206308991926,0.01850044543179567,0.021401713338323212,-0.1692966850609923
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_NA_NA.2,2227.0,0.7680961201216719,9.852228039743849e-05,0.00024504476068227144,0.0008635173579308729,-0.16968099012615623
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_intestinalis.1,2047.0,0.539988036097816,0.0004843556135515085,0.0008038807119704135,0.0018610210961293725,-0.17169343167762383
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.41,2038.5,0.48875299342746337,0.0002409344187172447,0.00037106100415201755,0.0007537404684002072,-0.17264110246191613
Bacteria_Firmicutes_Bacilli_Acholeplasmatales_Acholeplasmataceae_Anaeroplasma_NA.1,1890.5,0.09871085951755505,0.00036310944425502895,0.0011383496119965323,0.0044545835674372255,-0.1740320180338447
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospira_NA.19,2063.0,0.6455539853760763,0.0007721411092566798,0.0009796485585604425,0.0011780944957907888,-0.17613820457116608
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.3,1953.0,0.3789587943128394,0.0006930165903193615,0.0015060850802679259,0.004588932865476146,-0.17718029742067293
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Romboutsia_NA.10,1941.5,0.3764834333541589,0.001451673974182009,0.0017512054475022558,0.0016873478276564166,-0.17751614006951408
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.15,1980.0,0.41838379933962955,0.0008966081791435377,0.0015420456454361775,0.0036308914405953027,-0.177762810277472
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.154,2133.5,0.7665318707490344,0.00017386136187139944,0.00042455092359289855,0.0014070453910055205,-0.17816735929346825
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae-RC9-gut-group_NA.34,2052.0,0.41399663661697306,7.344629638353154e-05,0.0014651133133716289,0.007749228759527454,-0.17958780933871424
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_coprocola.2,2016.0,0.16191779794683592,0.0,0.000329097464157289,0.001824241567130818,-0.18040234916634212
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.57,2040.0,0.3194411653343687,4.545971133083305e-05,0.0002992917255830499,0.0014029092860198063,-0.18093259256438712
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.113,2032.0,0.3683062216286116,0.00017659221012455487,0.0008310057254037745,0.003603549579887469,-0.1816024729982085
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.75,2418.5,0.2704118350727033,0.0004887483959739758,0.0016041085816503,0.006097067829305225,-0.18293386540910797
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.9,1931.0,0.34959537788636974,0.0017361913433005093,0.002827626604373774,0.005957159886080692,-0.18321402848754773
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotellaceae-NK3B31-group_NA.2,1960.5,0.1726398043741083,8.063860162847903e-05,0.000417693151088933,0.0018369326156837957,-0.1834877047653628
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.78,2483.0,0.20337621382645477,0.0014729476133537086,0.003434553814830834,0.010600707678697707,-0.1850448348291883
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_CAG-56_NA.6,1798.0,0.15934272793193394,0.0016131705095030913,0.0019531786731840552,0.0018284931507218953,-0.1859499246944007
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.49,2110.0,0.6243286840980196,0.00010253826953672601,0.0002550202025483717,0.000811873944722721,-0.18781478824735875
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_intestinalis.3,2082.0,0.521583057150518,0.00010062541797557633,0.0002659264834989736,0.0008691742562027953,-0.19018173207931427
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Colidextribacter_NA.14,2052.5,0.5316748208471049,0.00029284784656185073,0.0004952911589528863,0.0010618259765422127,-0.1906558295458949
