ASV,MannWU_stat,p_value,Cancer_pos_mean,Cancer_neg_mean
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Romboutsia_sedimentorum.1,14132.0,0.04716320883522759,0.0005402910387095584,7.246176529109536e-05
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.98,11789.0,0.04698872009607032,0.000330507696098666,0.0011606053437146623
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.119,14859.0,0.045573994438151244,0.003202842438890369,0.002847822559958003
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_7_NA.11,14518.0,0.04512966763677038,0.003958096663762727,0.0010309795464947928
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214_group_NA.25,11225.5,0.04032403483167765,0.0018007358941267435,0.002459402049436877
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_sensu_stricto_1_NA.29,11228.0,0.03992292565390046,0.003364852181889845,0.0022284004694126847
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_NA_NA.1,11476.5,0.038551417016091896,0.0006638857794585301,0.0032375151210907054
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.3,11461.0,0.035359399916757385,0.0012529517871131654,0.001373554546508797
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Colidextribacter_NA.14,14459.0,0.03341685831415443,0.00048967078812581,0.00016848037887665462
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.4,11654.0,0.03192704551702463,0.0010257346740134142,0.0016551516966581761
Bacteria_Firmicutes_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus_NA.13,11671.0,0.03160010642748138,0.000161350087237091,0.0002264411920555981
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Flavonifractor_plautii.1,11284.0,0.03132518606076606,0.0007820933839886163,0.0006779350415261812
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium_siraeum_group_NA.14,11706.0,0.029009721700600153,0.00045290398553076447,0.0015581638768617943
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium_coprostanoligenes_group_NA_NA.48,11218.0,0.026563842146446366,0.0008029286921051115,0.0010295492472518581
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_thetaiotaomicron.1,11061.0,0.025962884878218715,0.005808066403566585,0.006773159761601619
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.36,14489.0,0.02533111788273786,0.0006982352244951686,0.00017522938963110085
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.2,11850.0,0.02442722481119913,0.00046677688200000067,0.0005867595981363287
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.51,14565.5,0.023893156618956732,0.0005317210754035604,0.0002451337913134667
Bacteria_Firmicutes_Clostridia_Clostridia_vadinBB60_group_NA_NA_NA.61,14435.5,0.023760969425054814,0.0004729231071320661,0.00029195422701496675
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_CAG-352_NA.5,14165.0,0.021410442621001804,0.0003518812383963989,0.0001863467451510448
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus_torques_group_NA.27,15131.0,0.021388651768454874,0.008071535079853953,0.0060420267664721555
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_CAG-873_NA.3,14640.5,0.02071758678739224,0.0029071611656068318,0.0011730533289140196
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.22,15146.5,0.02042328275120597,0.004254539136582609,0.003459228632592096
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_plebeius.1,11413.0,0.019792455128844096,0.0030304280129014568,0.005493165139816139
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_ovatus.2,11437.0,0.01941027362661224,0.0012168991772961522,0.0015780663805138378
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Paraprevotella_NA.1,14323.5,0.018257941823075725,0.0006270993843622145,0.00015116664391267792
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eisenbergiella_tayi.1,14371.0,0.0168910008806228,0.0003298366625990248,7.718159386500866e-05
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.77,11190.0,0.016638503572543917,0.0003283374532414442,0.0004422322518204154
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter_NA.142,10902.0,0.016242397751416202,0.010276834935781392,0.011332403044587264
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Coprococcus_NA.8,14861.5,0.016107629016930677,0.0005703921154643826,0.00026786664125324567
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_NA_NA.2,15248.0,0.01428011027731539,0.0017739864140948276,0.0016027295625002287
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Dorea_longicatena.1,10839.0,0.013379026417104471,0.007718313453645734,0.008588419261654134
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214_group_NA.47,14388.5,0.013062504844947701,0.00023452153941488343,5.8719936856371396e-05
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eubacterium_eligens_group_NA.13,15298.5,0.012866237800109365,0.0044239998148336065,0.0034919319688190083
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.30,15240.0,0.01240673751830206,0.0027150799732152866,0.0018416906069866738
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_NA.10,11201.0,0.012053305757815104,0.0010535248205251414,0.0015486740672245375
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.4,15125.0,0.011784870411680448,0.001696290992710079,0.0008596772324170179
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.69,11864.5,0.01143268014609371,0.0003879654954867359,0.0014011036375872516
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.37,14302.0,0.011410178005914767,0.00036458143859608447,5.066117501509286e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_bromii.2,15351.5,0.010356276401854358,0.0028045278564118683,0.0015991513250121182
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.398,10736.0,0.009649998665245985,0.04113113546802785,0.05427961979883846
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.37,14275.0,0.009582184821718374,0.0004748398588649285,3.620859553065156e-05
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.40,10779.0,0.009471369003572776,0.003619256164923889,0.003409701046451756
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.359,14280.0,0.009288740169569813,0.0012774127136705817,5.518461385312773e-05
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Collinsella_aerofaciens.1,10720.0,0.009162572445364751,0.018114271713826773,0.022388644319188303
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_NA.26,11511.5,0.0088502836653688,0.0010522783491948991,0.00039642638402292686
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_bicirculans.1,10715.5,0.008816853499538037,0.0029152786132071646,0.004580162717885188
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotellaceae_NK3B31_group_NA.2,11572.0,0.008791384094791395,0.0004872978509048085,0.0010289141324128098
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214_group_NA.18,11327.5,0.008517510340100443,0.000626292510266405,0.0007491649731387329
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_shahii.2,15327.5,0.00836112254457912,0.0014646853613415531,0.0007884118523417883
Bacteria_Firmicutes_Bacilli_Acholeplasmatales_Acholeplasmataceae_Anaeroplasma_NA.1,14467.0,0.008001607209636335,0.0008661722416788129,0.0001230756271279002
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.88,14416.5,0.00738323768028921,0.0010711352575012419,8.957420330174085e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.1,15472.0,0.007351699978408093,0.019815405491377107,0.014248063798674994
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae_RC9_gut_group_NA.51,14350.0,0.007211951172094688,0.0006687385717541155,0.0020485164932098556
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_NA_NA.137,14378.0,0.006044608796129564,0.0007629660754584264,9.230947120413311e-05
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Butyrivibrio_crossotus.1,10621.0,0.005737437072896405,0.005688226144635769,0.0074708000715823925
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospira_pectinoschiza.2,10572.0,0.005382971705593347,0.0015663627725774325,0.0030938869881948056
Bacteria_Firmicutes_Clostridia_Oscillospirales_UCG-010_NA_NA.66,14765.0,0.005313740538580097,0.000301004894346859,0.0001968464090611036
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.118,14415.0,0.0052546438024519216,0.00034369274870247837,4.307911178717093e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214_group_NA.48,15348.0,0.004776941552835977,0.0008615759190826312,0.0005096214391679666
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Frisingicoccus_NA.1,14916.0,0.004752398716330156,0.0004092344239039207,0.00012384993554408205
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.31,14773.0,0.004119312195236157,0.000831274623507764,0.00015632078261547717
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.7,10957.0,0.0036443034924261287,0.0005134292831228171,0.0008685759161882299
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.28,14710.0,0.0035309624770366523,0.0004307227878137496,8.404626530949154e-05
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Sellimonas_intestinalis.1,14825.0,0.003500245281979804,0.0003157268417657667,9.39072346275194e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_NA.26,15435.0,0.0032940036320904223,0.0017819610961851578,0.0010351676720843342
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.5,11227.0,0.0031306141876325873,0.0005335091057985453,0.0007670735536949661
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Anaerostipes_hadrus.1,15730.0,0.0030011772298128778,0.0025548303779844043,0.00194205293472212
Bacteria_Firmicutes_Clostridia_Clostridia_vadinBB60_group_NA_NA_NA.82,14539.0,0.0028647980870370716,0.0008314494896998561,4.647801481069079e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.11,15514.0,0.0028376971389468784,0.0012978924177500367,0.0005545845607827695
Bacteria_Firmicutes_Clostridia_Monoglobales_Monoglobaceae_Monoglobus_NA.5,10371.5,0.0027554245732799155,0.0029411876974966343,0.0036535790600502145
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.108,10920.0,0.0023031010002169255,0.001302761697228454,0.005576467341543247
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Romboutsia_NA.10,10305.0,0.002105474426025173,0.001753581734557755,0.0023499155818044277
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_NA.13,15443.0,0.002040075272679371,0.001009369163862608,0.00034382669169932703
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.22,15455.0,0.0019818080621021982,0.001577920742141873,0.0003673333577390381
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter_NA.87,10280.0,0.0019647270306182704,0.060762624029092986,0.07369314252444611
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.43,10640.5,0.0019091089046098884,0.00038373585698656674,0.0006192014262058445
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.320,15034.0,0.0017906078815696936,0.0005887507426860862,0.00011914208495623971
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_clarus.1,15154.0,0.00174795979977965,0.000864145130081223,0.00017555542054572624
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.33,14893.5,0.0017419846281671837,0.0002959461761867911,8.468189873262184e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_CAG-352_NA.6,15249.0,0.00172994635674915,0.0006497480229762425,0.0002892966626753427
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_NK4A136_group_NA.52,15889.0,0.0016634851571446663,0.006428875441109288,0.004746145037683504
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_nordii.1,14688.0,0.0016072069817267994,0.00039651668439446295,7.316806414929838e-05
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.310,11333.0,0.0015883841721458063,0.0003293519813886104,0.0005395408930842716
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Subdoligranulum_NA.60,15904.0,0.0015714107667324205,0.01186786813207808,0.008617888542695419
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Odoribacter_splanchnicus.3,15640.0,0.0015403636673335605,0.0005912927381893453,0.00027306443098815386
Bacteria_Firmicutes_Clostridia_Clostridia_vadinBB60_group_NA_NA_NA.20,15871.0,0.0014477560101929386,0.003862319885389279,0.002099987312296529
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae_RC9_gut_group_NA.34,14623.0,0.0014459394938739262,0.001387152667452341,0.00012491879653346813
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.88,10319.0,0.0014282789647550142,0.000634834458555295,0.0009123467864728008
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_intestinihominis.2,10696.0,0.0014136496594574768,0.0008383111558565091,0.001687951599013464
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.96,15804.0,0.0013990699357633778,0.0013214243038131225,0.0005986136525284146
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_merdae.1,15996.0,0.00110033314673702,0.008171768015152611,0.005507315118711306
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eisenbergiella_massiliensis.1,11312.5,0.0010528094826146562,0.00012437566772860247,0.0005138183092317993
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.131,16005.0,0.00101921296457613,0.0033818278820678237,0.0022986976768841123
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Paraprevotella_NA.9,10198.0,0.0009303891809639416,0.0013712143887357226,0.00220097415084302
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.59,10089.0,0.0009250712811762109,0.0026445152226665103,0.003939753838364484
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.64,10156.0,0.0008517255567745062,0.0018187311206448325,0.004008518820515637
Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium_necrophorum.1,14739.0,0.0008051189344518308,0.0010310553745531998,2.9185279480725197e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_champanellensis.2,15266.5,0.0007437653258077691,0.0005011437628222028,0.00010055539309024686
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_UCG-004_NA.20,10272.0,0.0007417764215660143,0.0005141437166853972,0.0007654860243616168
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.116,14918.0,0.000703602805325795,0.0003193495086344749,2.3494372022992967e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_NA_NA.68,11346.0,0.000682389655668981,7.134544733889008e-05,0.00017394438964807215
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.1,10006.0,0.0006728953734025215,0.020591455119899443,0.02739135493901486
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.286,15859.0,0.0006497657297557127,0.004010418628151326,0.0009667689941629394
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium_coprostanoligenes_group_NA_NA.49,11067.0,0.0005917833319205334,0.00028690281526576355,0.001543117933699443
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_intestinalis.3,14691.0,0.0005851014282502738,0.00023909304319250394,9.890015323101663e-06
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.154,14819.0,0.0005780085704744164,0.00044515824312944916,5.1273081956076205e-05
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.47,16179.0,0.0005257297941445895,0.010958166752810724,0.005414938867470492
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae_RC9_gut_group_NA.31,14725.0,0.0005208645436796732,0.0010423598689089067,1.6944108798122593e-05
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Paraprevotella_NA.11,15052.0,0.0004266003389513056,0.001074024599888579,6.659642485848449e-05
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_muciniphila.1,15550.0,0.0004208831229469352,0.003954158508883283,0.0003515888247168884
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium_siraeum_group_NA.12,16212.0,0.00036356774764420834,0.0014928115688017086,0.0009249257269253513
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_intestinalis.1,15613.5,0.00034372190086457555,0.00074300607752345,0.0004360116072280598
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_coprocola.3,15009.0,0.00033924883877078915,0.0011081495776059992,5.7763091024240265e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NA_NA.16,16236.0,0.00032965398403757843,0.0012826543606653518,0.0007009585073633281
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.1,16320.0,0.00029002914375813655,0.016178626821709202,0.01218097923848496
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.339,11315.0,0.0002650654544439967,0.0002964924089306818,0.0011113921547594317
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.141,15985.5,0.00022739973788081765,0.0010241850628303552,0.00033149160799257003
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_NA.6,10532.0,0.0001956010097623879,0.00030816061835378384,0.0005977442102658627
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.383,10958.0,0.0001939626586849058,0.0007933163550470979,0.0033607789336620045
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.61,15062.5,0.00018100038737183256,0.0012494176229295246,5.2454588624555025e-05
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_UCG-010_NA.16,15662.5,0.00017452701643933056,0.0007216831135683732,0.00012575488837755867
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.343,11184.0,0.0001734024736723163,0.00022611998350313917,0.001152732256594449
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_intermedia.3,14820.0,0.000173032396692891,0.00166187815842353,0.0
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.6,14820.0,0.000173032396692891,0.0003717098758521115,0.0
Bacteria_Firmicutes_Clostridia_Clostridia_vadinBB60_group_NA_NA_NA.16,16431.0,0.00017207698897193075,0.0035920027979523925,0.002073713491991488
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.31,10434.0,0.00016551868085412966,0.0002376327976665815,0.00044181335799450285
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.28,16289.5,0.00013988683151282998,0.0022518493712775063,0.0011658525663661092
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Alloprevotella_NA.39,14867.5,0.0001382902801877954,0.0005885864039258553,0.0
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_inulinivorans.1,9624.5,0.00013083375523433111,0.006227993530541386,0.00887241802864378
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_NA.18,16481.0,0.00012180624190498353,0.0011553901196768048,0.0007322394971651205
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium_coprostanoligenes_group_NA_NA.55,10876.5,0.00012151453371645717,0.00023414369093899794,0.0013755594501506658
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.165,15942.0,0.00011705104301119901,0.001140023103581385,0.0004031176762076181
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eubacterium_hallii_group_NA.10,16151.0,0.00011692462716777623,0.0005119182812235251,0.00022542109302893607
Bacteria_Firmicutes_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus_NA.25,16449.0,0.00011220907617391759,0.0008584055994677654,0.000549814801502686
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Coprobacter_NA.10,15707.5,0.0001054761624886571,0.0004369241417738177,9.656159553013538e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Intestinimonas_NA.7,15806.0,9.488822713156095e-05,0.0005216569009437944,0.00016590750453717085
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214_group_NA.35,15498.0,8.062209793445516e-05,0.00027984656314652734,7.763424112229987e-05
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_ovatus.1,16068.0,4.797489402779331e-05,0.0013101722584007306,0.0002057718376817417
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_stercoris.1,9406.0,3.9344066072455126e-05,0.004680578383209545,0.006743205709791414
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.113,16679.5,3.6616823483571124e-05,0.002323773388531968,0.0014020521807141808
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Anaerovoracaceae_Family_XIII_AD3011_group_NA.12,15466.0,3.504670939464477e-05,0.00024691364036503777,1.658659374337638e-05
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.2,10736.5,3.327529182005389e-05,0.0006376690624290809,0.0033741168192000406
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.10,15200.0,2.8082593967221974e-05,0.0004885995789863359,0.0
Bacteria_Firmicutes_Clostridia_Clostridia_vadinBB60_group_NA_NA_NA.56,15392.0,2.1004540244312737e-05,0.00035120167180862873,1.2183788871661703e-05
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.44,15888.0,1.6747018843103866e-05,0.000963325507143473,0.00016027888968253603
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.6,16005.0,1.368724848019982e-05,0.0007888287878203592,0.0001416845940347626
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_finegoldii.1,15594.0,1.3105595300568845e-05,0.0005839971971657934,5.7171550171373844e-05
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_ND3007_group_NA.9,9093.0,1.0041343253695293e-05,0.003212892195982774,0.004353447431925099
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_hominis.1,16616.0,8.97485013345701e-06,0.0015589507238635263,0.0007070154580159645
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.37,16191.5,6.269525278135578e-06,0.0007160994816229272,0.00011077433863003918
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.9,9041.5,5.979307425330861e-06,0.0024621082205487743,0.006525743656404853
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.55,17143.0,5.630448110696354e-06,0.00975926782150494,0.006425155797488153
Bacteria_Firmicutes_Clostridia_Clostridia_vadinBB60_group_NA_NA_NA.9,15820.5,4.27254512956576e-06,0.0007982836679154348,2.8919889553438077e-05
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_NA.22,15627.5,3.3666641744710267e-06,0.0033032167148713204,0.0
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_7_NA.8,15627.5,3.3666641744710267e-06,0.000684191534940771,0.0
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_edouardi.1,8864.5,3.0023866057101065e-06,0.002573373954016873,0.004126792551363067
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.62,17334.0,1.9346345280190696e-06,0.0030536651105432405,0.0017835008071357742
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Incertae_Sedis_NA.23,17309.0,1.9241557259631865e-06,0.0013655045441972275,0.0007906304372201626
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.2,8759.0,1.2541525687010598e-06,0.002762166031100235,0.007386635635186286
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Family_XI_Parvimonas_micra.1,16164.0,1.155477142506326e-06,0.0007266404785111805,4.349534474068947e-05
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_NA.30,15973.0,1.0494870158046272e-06,0.0015134878722383718,1.247945508703374e-05
