,U299,U300,U301,U302,U303,U304,U305,U306,U307,U308,U309,U310,U311,U312,U313,U314,U315,U316,U317,U318,U319,U320,U321,U322,U323,U324,U325,U326,U327,U328,U329,U330,U331,U332,U333,U334,U335,U336,U337,U338,U339,U340,U341,U342,U343,U344,U345,U346,U347,U348,U349,U350,U351,U352,U353,U354,U355,U356,U357,U358,U359,U360,U361,U362,U363,U364,U365,U366,U367,U368,U369,U370,U371,U372,U373,U374,U375,U376,U377,U378,U379,U380,U381,U382,U384,U386,U387,U388,U389,U391,U392,U394,U395,U397,U398
U309,0.6121313742645356,0.520851940230433,0.44676597081013497,0.5179045762157443,0.41524252020816205,0.5809455232881782,0.6312673394662235,0.32455623950309226,0.44663485199451897,0.5974850837973946,1.0,0.6065406839290632,0.5873413724540587,0.6595119506579435,0.42536188900800825,0.36481771441749694,0.5788138912920678,0.44244427113201346,0.32203047659512046,0.2644493829284785,0.4750778769975536,0.6567361888533633,0.43927369382590115,0.39634340730473694,0.3247128933587057,0.546785416244767,0.6242076461286444,0.5000091030336374,0.5603143115061134,0.19537823620856695,0.48741672086958776,0.25093191942245624,0.5285035876211186,0.1309080097738187,0.5466200119302679,0.203058281336307,0.5014243875772549,0.3312031721158582,0.18502344190766065,0.5307998634695792,0.4227725650201462,0.20924902547075033,0.5425093956905106,0.45717645066601137,0.16853980735569582,0.1426883462303682,0.5701788930433646,0.3681394756983054,0.4446848442713297,0.28087771697120223,0.43806558690147523,0.3658321769890918,0.5273831460910765,0.43101019806446533,0.3998921519568821,0.6462630177175216,0.5571002032714732,0.44570108663183206,0.1170593355804679,0.34935894330386386,0.2831330436086858,0.23173410929067625,0.59486712447927,0.49132440282411066,0.5558620294018992,0.22659458610166536,0.5943977406862002,0.34400749044911705,0.42817322866017327,0.4149833370554061,0.46064843911297826,0.5340440570757976,0.6867128973864741,0.41843188959931815,0.37056356550165,0.32174433528469143,0.3157208078873226,0.4323105484328404,0.49518569416925023,0.23484237944368952,0.42359142894868734,0.5230867602011864,0.3684015202442166,0.38095446862565846,0.5766156477854661,0.4024750506292497,0.4873659826240621,0.5088353695931604,0.5286647531453486,0.5477947451892048,0.627037197419312,0.5998026371707234,0.2215273903620676,0.6795202019678144,0.14001912121263183
U310,0.6735162181574229,0.8275758731528783,0.6438772996965021,0.8253907852260155,0.3684574587155798,0.780394441618047,0.6905610896192091,0.4351376794898669,0.5923853115027372,0.46677596905046,0.6065406839290632,1.0,0.7278747735498641,0.38759440562758846,0.7327232871741596,0.6588056321795559,0.6940780075635306,0.49918233739816387,0.377996807847235,0.2742845741774844,0.2357321902475013,0.6559567887065146,0.7325818105894116,0.4839603541481474,0.5292888990323733,0.7833677327162364,0.45334334220981554,0.7739183011776225,0.7560865204646007,0.32602991410642124,0.16709950839325122,0.47242599919240236,0.7717703700134549,0.21260837572388164,0.4437048390763579,0.24685411256567627,0.47519188667682527,0.6362424876849362,0.4803158176781054,0.47948901914351405,0.7682621407066534,0.35274093451926736,0.5412383764490105,0.5711628628539344,0.1956863709165976,0.1813412876436168,0.6074134589988959,0.21330018135891662,0.5579412331522245,0.47835946499193166,0.7689358683886724,0.7500505555317117,0.7434231504823111,0.723577117338953,0.6217011913298397,0.701870334172669,0.6188693064342053,0.8039813646569711,0.20233654691179592,0.632940457053532,0.3270853974028562,0.4097728125597442,0.7181871795093148,0.6789838819811634,0.5283201074144496,0.22052398562235034,0.5078312197731529,0.42037611125780844,0.6318751210896517,0.5037439117263484,0.4806217313598297,0.7281086557613319,0.7465560692192774,0.33900407407535144,0.4224388362375776,0.6109039228104418,0.7077128421766953,0.22776004449345805,0.562283226988282,0.345237453499417,0.4672073595128979,0.6146655319820199,0.4758167754229418,0.5467187439236191,0.7023210919854833,0.3172000151667213,0.6060217852454257,0.8712201939103587,0.7432390942864172,0.6539240295236571,0.6906458252103765,0.7039641796702744,0.30444140063242675,0.5907774320616991,0.15181494979406626
U311,0.5829245801631519,0.5909428134881983,0.587224011302944,0.7330451890885393,0.42873082984966104,0.662322416144905,0.6308817271444082,0.5177815876639108,0.6706346139598456,0.32867680566475294,0.5873413724540587,0.7278747735498641,1.0,0.3973743922597253,0.5694467895746119,0.43578890400870085,0.507339538514496,0.43638936031172954,0.3700161039884162,0.18326838630753087,0.28694607904821345,0.64102877356349,0.8819480743447009,0.4610832506488248,0.41962013153291255,0.5917792813705576,0.5232743908674818,0.7425809534384017,0.7542875488461088,0.1781158520461894,0.13479687773835233,0.34018231849673286,0.49644500962923677,0.14982864370126978,0.5657638300961259,0.12766635402994597,0.31905627371826134,0.4843979763662148,0.33842971141217854,0.5561767162659463,0.6320689400617525,0.315922844818819,0.36059994432588943,0.5419565126385879,0.18994270272208813,0.1254764208512241,0.485500523164663,0.31692587318709065,0.5938529592444765,0.24312782107808636,0.5901871407484401,0.5298055162393582,0.5657710882381306,0.4953720737796484,0.4814104384954463,0.5837018098853449,0.6489505553792784,0.6485769718034323,0.17463075739961303,0.45685925959098994,0.2787307771093681,0.28603599375706396,0.5102588439366346,0.5478257388453611,0.44822951367482605,0.16243648264440966,0.5001768501796591,0.33082092297568355,0.5948984106642399,0.381215665124691,0.2761001948666528,0.427807345325266,0.6884009475187548,0.36862214464016535,0.26593195584760493,0.4151296855765744,0.4914100076216192,0.325254626926268,0.4033482166732839,0.24915616448006386,0.3248029217008346,0.44641448978159887,0.3971213400182365,0.47422955122250215,0.6577251051159337,0.43160114723563275,0.47315048348385197,0.7535087203630448,0.5631180069072257,0.7256105830868692,0.5646070906225148,0.6961602030394016,0.28449808333264054,0.5352399795417587,0.08973905288774028
U312,0.48206495450677617,0.3728027090217211,0.2059689841075955,0.4154186118326383,0.60572045667839,0.3056594159109469,0.2813582305535438,0.26970133670771945,0.23208035047108788,0.4724002008595952,0.6595119506579435,0.38759440562758846,0.3973743922597253,1.0,0.3762388534932139,0.23797003936058544,0.2951157122842125,0.38898921660100577,0.20897971840388313,0.12921796547453465,0.6921298657611452,0.3065770681204169,0.3106487686973659,0.32217057278648026,0.28120830231657074,0.34581145674839886,0.4945343013691106,0.3606895332149491,0.3315127647460265,0.14807382368313532,0.8365764571041158,0.24031095828415056,0.29882746244309805,0.09644721568456234,0.34097089305515244,0.09056838432834578,0.2847502820947479,0.2905093070122965,0.18942152455836012,0.44321349028793505,0.33710047707085855,0.12467950187392125,0.16746495248916804,0.19789202019562738,0.06752620333116513,0.05807980250620673,0.24718173769907037,0.5671076712405497,0.2042297880618454,0.16056087698483662,0.3117352355570702,0.2987461868763186,0.3683712301218951,0.25801775977026487,0.23330992224824068,0.3325275946926927,0.5369690005041343,0.33007046783400074,0.07144339576438556,0.2135838679511649,0.16668393740915408,0.13611351361361743,0.2774301670483041,0.24817258884156057,0.3695152778046056,0.07789496492544896,0.5235094578262249,0.1601453668422135,0.30542470262315374,0.26541332891122604,0.1588077955367468,0.24143293854804923,0.4885101764093374,0.4137153235141319,0.1526590634473534,0.2116498456512314,0.36092369901328497,0.46686785870975234,0.16054568137163358,0.1240920417557487,0.15082181374266837,0.2962368624831242,0.26560726928891437,0.19335852512753982,0.45604008200437957,0.5309427613983196,0.25309065276614134,0.33355544067504245,0.27655187669999,0.6256360299605545,0.26965394497809964,0.41992580762988096,0.0846972011242635,0.525990554928891,0.030634010831142786
U313,0.38008993003947716,0.7640590557214783,0.2989105142196721,0.8785348463262022,0.46289586247477793,0.6987656722358068,0.4525013276374692,0.3259041875427988,0.3813493255051452,0.2464704560690216,0.42536188900800825,0.7327232871741596,0.5694467895746119,0.3762388534932139,1.0,0.5048225929994797,0.4644787615119635,0.3882806386875777,0.2539418546668548,0.1998276369943131,0.17662381084907902,0.5504017184800929,0.5046083795025296,0.4011187345297101,0.7721662602920436,0.6276791045275834,0.413591226620805,0.6137727186130748,0.5126815971278174,0.2003598191816399,0.14697290526337045,0.5898708003565991,0.7434766551764188,0.24747146891538066,0.4203714954990712,0.1860447383848241,0.3004548417050561,0.5471103021778041,0.673423225244183,0.32700317974652,0.6836028222248537,0.3010782415877657,0.29599450623229034,0.45677642037313765,0.31165550347990106,0.16652201817045062,0.35367542191252727,0.20370914023887488,0.3741177116381422,0.25324817716550985,0.7214451218297329,0.8999643546337863,0.6630806267000919,0.7343440568096367,0.5196786503422259,0.6486466164215808,0.4945203094859276,0.8252504839118663,0.20021274330545236,0.43994547598335315,0.2699550377294896,0.45029925313062824,0.5629271556786695,0.6044534418863136,0.40985873619983415,0.3074249991451491,0.30882938263742565,0.2649954608221729,0.5139665579050394,0.4085333024232053,0.28102894472694884,0.5145635282682118,0.6664483656044353,0.29720538428061394,0.24394176067590853,0.4557475551922482,0.9637700959495549,0.22353858408252536,0.24997506810389472,0.3005764384113437,0.2841353702018378,0.2730875985240133,0.583086492505008,0.35055255930408297,0.4877989047354982,0.26342719689517385,0.416880282214867,0.7060965690402383,0.5217695760124681,0.5532043714045344,0.4432767145181839,0.4781797543935044,0.22041367972255743,0.5466663803790983,0.22199174836562774
U314,0.6280723989427792,0.5069469748329266,0.3575223847651371,0.5413773203453671,0.23679070731811444,0.5983525936440751,0.44834783121888117,0.2808216048831921,0.3789266083257661,0.28291583389852515,0.36481771441749694,0.6588056321795559,0.43578890400870085,0.23797003936058544,0.5048225929994797,1.0,0.4295871146203177,0.30757783925463605,0.26712506224018984,0.12030561998742123,0.127042124608038,0.31982941070595466,0.41329116977287883,0.26709177192081535,0.3719468815708195,0.54510782567475,0.24314994404841872,0.44415808640200954,0.44006177025429616,0.7225096485321166,0.09455343393034296,0.3228762120065642,0.5098593141290784,0.1532702221168903,0.24776563602691506,0.15837440630085264,0.2926846671902101,0.35645960839583624,0.36381836150257596,0.24912451425467882,0.4721112334369005,0.19027528930124363,0.3023911681396417,0.33635867768313615,0.1415721980884069,0.11945548452999583,0.3154295849045128,0.1224599192973098,0.3486961154300522,0.25137863792271176,0.4774932039374291,0.5005897083264131,0.48289247965867677,0.45180655683051707,0.34163679324464974,0.4239818392178961,0.36842816945371726,0.5317653145191455,0.12314273472182061,0.37535733408120825,0.21241230824463708,0.24875397908863614,0.45743503001857855,0.4441624637920043,0.32382181943615784,0.1441658767873655,0.30579852232669325,0.2532077697513179,0.35798938012646714,0.2913748993993589,0.2911736061527294,0.438065749937041,0.4870179248641569,0.19672051575536267,0.29350801329995885,0.3451408196054018,0.4929386119805293,0.11425595741878776,0.3038671476875751,0.20792016534625862,0.27869185822510717,0.41096024515884033,0.3257057839450965,0.35367033677508425,0.402498890847073,0.18527007295132467,0.3386056288295724,0.5486850638826827,0.4479191671703277,0.3931455555037733,0.3648230897310865,0.41127440402093624,0.15631576849346523,0.33322865175953914,0.09677586394383512
U315,0.5052020292152164,0.7165964984781741,0.6153699693521719,0.595145184087185,0.26164991149424865,0.6120493561016344,0.8442964171259725,0.3433590408242519,0.429365570608207,0.5968988084664344,0.5788138912920678,0.6940780075635306,0.507339538514496,0.2951157122842125,0.4644787615119635,0.4295871146203177,1.0,0.4032667802460619,0.27473153299191155,0.1827005656886161,0.21357416984482847,0.4453303561356222,0.513659702788238,0.40632717137446533,0.32426951587506736,0.7011314099603138,0.44087488706688127,0.6256013342314141,0.528267846380146,0.17064721233934135,0.11713794673904883,0.33026718328104343,0.7240298626399103,0.1853024200612676,0.3235417921154338,0.26614755213750835,0.6500025803395829,0.39861575626686896,0.2903186894678924,0.4128778814538318,0.6208450837674648,0.35579945482977876,0.7447682833939562,0.5471870299891032,0.15740705374121527,0.18502272781142112,0.6084461954050053,0.17828350685513084,0.4447033402752674,0.33677205048661407,0.5301938044880156,0.48152197989657874,0.6425796937623998,0.6933115789060328,0.5483721140329588,0.6330815358484068,0.5662201387025718,0.5745423536975499,0.1333639041555907,0.545933981924218,0.2450118506815458,0.35417546853564813,0.7170661167654265,0.6384022254328787,0.5742526326110733,0.1797630345436195,0.548986197771587,0.4204469380389206,0.4246239287877101,0.5265535956092551,0.656773995089723,0.7783347934747563,0.5890177391401965,0.341973502851821,0.47516466876627694,0.5665144266496509,0.46135294754349876,0.23128448084639172,0.6118007147535651,0.36386697786924505,0.59871006727022,0.7052361232558776,0.34838319388575006,0.5686323704696271,0.5377457244266185,0.2420358554443588,0.4793832533718492,0.634632462503155,0.6029285797487174,0.45715547535108036,0.6553818567629601,0.5708798736942129,0.21294583159479827,0.39055511104979823,0.1373054243666851
U316,0.402084613161753,0.42459732407651474,0.34027812316591993,0.49462352174138247,0.2863058508352325,0.41913176976783,0.4022559056387401,0.3770433911062188,0.3629999688751102,0.35445951483327576,0.44244427113201346,0.49918233739816387,0.43638936031172954,0.38898921660100577,0.3882806386875777,0.30757783925463605,0.4032667802460619,1.0,0.21796561441087905,0.11422548890471201,0.2580726331853245,0.31419004871026207,0.3917978461370288,0.6788839810574476,0.3169128793869187,0.4250629526449169,0.33491333331837586,0.54503286620936,0.4264721020944852,0.12289734256630688,0.23748624940239368,0.251402276723215,0.41361216060084305,0.13397798527440669,0.27128713172770336,0.15304087630740154,0.31096853646126515,0.3117671341127152,0.24398131481128577,0.28782260002245197,0.3942178924534478,0.16976757636887707,0.3097988623250789,0.3366254323429729,0.16022257263014494,0.09780955476544301,0.3788289873451523,0.21777292437423118,0.30970891802294453,0.2449197108517962,0.42588964667666385,0.3766488885465724,0.4150342523117163,0.36324209495484366,0.28998105893104564,0.3848840143351354,0.38966095304285187,0.45380286604106934,0.10016620011574096,0.3071738041817246,0.16836404847644038,0.22041257299815803,0.40935216687383175,0.39171335456015177,0.3514065751372223,0.16617882950540558,0.3771034401963092,0.2536008306947644,0.3194385543172262,0.285059006328169,0.29189763456552714,0.3980203271081017,0.43271241887741746,0.23918593448717665,0.25853187385144916,0.26762143759540946,0.3685369309482595,0.19661895847245858,0.3108447773411336,0.16532867113905625,0.2635122157733595,0.33326814140960687,0.25802588228972134,0.2925124253240913,0.4384500256623764,0.2620973479856562,0.3787913693312403,0.46518500240239835,0.4345024244601192,0.422066760741486,0.37415101959099495,0.4155679789826757,0.16152226114368093,0.3821323330657522,0.12097529476815604
U317,0.3111429471887931,0.2777166175664964,0.23506846195186112,0.34736128865847155,0.5402424104555015,0.34753842557393355,0.34331486477537715,0.23740684667782172,0.41077780732454566,0.21904895507647945,0.32203047659512046,0.377996807847235,0.3700161039884162,0.20897971840388313,0.2539418546668548,0.26712506224018984,0.27473153299191155,0.21796561441087905,1.0,0.07532340390202057,0.18652806335821875,0.24110290149240118,0.3639639449003078,0.21109293255396508,0.1874719908265493,0.315965978008853,0.2516413115285073,0.32472389297272947,0.5034553150942845,0.08181382863743819,0.060109573305516986,0.14335529573106384,0.2376391065528579,0.06002324866987622,0.21634971998249847,0.06776472483956988,0.1925966530787779,0.21684405055483247,0.13044918484331408,0.2505895362727787,0.2736883361375638,0.09882008250474564,0.1765037325705054,0.21968590877717453,0.07592190183041726,0.05296662267910569,0.2071115278744876,0.1877916655002055,0.2825469221288753,0.09930775035310468,0.2525798470239337,0.22144686560213586,0.28493419591061775,0.21594720722533875,0.20599462514968564,0.2520245516781561,0.2920704609538064,0.2955296475249622,0.06380426205700078,0.21809395289560865,0.19268752812910633,0.1262506172367277,0.26185866420295895,0.29133389357820727,0.20846533395590516,0.07032827230778538,0.29730944683539723,0.16089699064871674,0.2574062545904863,0.7164383003626791,0.18108334361057435,0.22429728211260072,0.4017639895588778,0.19715542982613696,0.17216482449660037,0.17358176431349284,0.20871421797310477,0.1905711927658066,0.23300466167840156,0.10202816436017878,0.1497637100846315,0.23001970322759885,0.1520893110440462,0.2063003446795797,0.32225519247659506,0.2568076702478213,0.2260521451555478,0.3585097057946075,0.2768451032197885,0.35861314831884183,0.3014381697518638,0.7239469460898567,0.13273548016796324,0.3402674705161125,0.04073486344271591
U318,0.19763727898016492,0.20035974874248677,0.1607941383517501,0.18833707515662457,0.14152207358538035,0.21892563947231702,0.18313167683835088,0.08137321875133707,0.13752053384590346,0.23893453753215232,0.2644493829284785,0.2742845741774844,0.18326838630753087,0.12921796547453465,0.1998276369943131,0.12030561998742123,0.1827005656886161,0.11422548890471201,0.07532340390202057,1.0,0.13149063070117759,0.30438372867133756,0.16406471925909097,0.16426847366034494,0.19651295885000486,0.24399693094359584,0.2610768946159674,0.2537928900460426,0.41134551298472993,0.2996080889330038,0.046020382129877045,0.11090201388327225,0.1962596956979453,0.04709774634451904,0.19897345412270387,0.08322952804501042,0.146171693714912,0.1307511924617366,0.11996020768836146,0.24433220267299646,0.1908837404403541,0.10840923719420724,0.18465962098192015,0.1863680546454434,0.1413464600025035,0.1524842831826213,0.23113953745084342,0.12307262282286384,0.17313212143067008,0.14438034146744708,0.18887928549940855,0.18059988525135798,0.18792437267429105,0.18773953859339165,0.23410578139589042,0.28073271063899,0.17648633192768373,0.18759580534616888,0.05551159448539945,0.21758440302870088,0.120039318069575,0.18672144131570328,0.20738366463395735,0.1618631353319673,0.1915355563613702,0.16480662103153224,0.19365684768520622,0.11802547542717305,0.30032416957636454,0.1572335744712298,0.14430761259750122,0.18938816920297852,0.24625118836317114,0.1403208276829877,0.14168596550988902,0.16064645825790466,0.15274583159099878,0.16006680951356272,0.15991954176659512,0.10867719333999613,0.16467965975733218,0.20043703866237858,0.1733812607086463,0.14316251875077945,0.18789232324227995,0.12687188696885274,0.20151420105227827,0.16777664180702412,0.17979253252193417,0.16813940087305435,0.23647487028995487,0.17050830053590232,0.08559292218333646,0.22910973621253528,0.11449634019516866
U319,0.6650615501778381,0.1831817025350029,0.1822370100365151,0.19360255906244545,0.8314338429898884,0.12887340634269367,0.18296490201610824,0.13761827431773047,0.11306368424475535,0.6144760663935589,0.4750778769975536,0.2357321902475013,0.28694607904821345,0.6921298657611452,0.17662381084907902,0.127042124608038,0.21357416984482847,0.2580726331853245,0.18652806335821875,0.13149063070117759,1.0,0.22635113252271005,0.21502795041773204,0.20647023488489358,0.14263886611388535,0.2480052215153864,0.7662476999681508,0.24658039604582607,0.26042309299493493,0.0961475254921882,0.29813998148580395,0.13026529215870222,0.15931407228716535,0.03094795719506553,0.22816072146000088,0.06903607425313908,0.32723216345062944,0.19236887834864266,0.04404577433964349,0.7062078828722652,0.13611233231756842,0.06929280084116304,0.17937504090441875,0.12722524564276025,0.05497576514592727,0.046624928364019325,0.3030070490984976,0.9619530328199049,0.0974948343882982,0.1599073151785298,0.1535866334806727,0.12118288367463032,0.26680219026026053,0.10810209210590035,0.1198307070489015,0.29350258258007333,0.6156576569438386,0.1719790492146949,0.036982029200660946,0.10684363017150551,0.06784121819683558,0.06333002586340242,0.17076289615939447,0.11398944984460392,0.1914059447858043,0.06758712377526532,0.7383244088028096,0.1525180179121809,0.2541181401106191,0.2916586916441405,0.17539538990648929,0.2361176849915835,0.4941442869690148,0.6052141550544019,0.13348859312334443,0.13422867099844205,0.12003603645644288,0.8839333710943876,0.1762415861254967,0.08385357532129575,0.13380104270274149,0.40163819528543776,0.07256987055237087,0.11621110153826664,0.5239386056526322,0.9286873455869091,0.3203745938946929,0.20299485720836472,0.2611522642718448,0.7378463077232856,0.3001957839330296,0.3840198176424709,0.0744569162616865,0.41291800291273684,0.052609665960035225
U320,0.4671566988736662,0.5513867873439383,0.466983506983982,0.5831812586498203,0.3207574642284525,0.5775044220465948,0.5044379974184278,0.30589687630741347,0.43296389667147783,0.3002909293186349,0.6567361888533633,0.6559567887065146,0.64102877356349,0.3065770681204169,0.5504017184800929,0.31982941070595466,0.4453303561356222,0.31419004871026207,0.24110290149240118,0.30438372867133756,0.22635113252271005,1.0,0.551920840048885,0.4521904966978155,0.4455278472059639,0.5150695340447611,0.5871827917807532,0.608127920769813,0.5984994445303727,0.16048523065973672,0.10250540727466856,0.30121041406406573,0.48786569856008216,0.11878009648413622,0.5637854182079807,0.1613220540796517,0.28118735311756987,0.381218117637071,0.3756932345659854,0.5408897979935502,0.520777140087313,0.28696662717121135,0.40697780224104846,0.45175601474270244,0.24738528462583523,0.15515473671045574,0.5521525933741361,0.23068930607780244,0.46454492091199173,0.3158280000500683,0.5457320277318323,0.49271706486407985,0.5054022480665048,0.47844286370273076,0.5401379574138648,0.6343165995730482,0.4556752873594526,0.5185571477526456,0.15136168201876085,0.4383739307608402,0.2776727427437763,0.3238161271652422,0.4951033780318402,0.4329157273454185,0.41196168855265086,0.27376274269959977,0.37024081022964844,0.26647675096217394,0.4760461871817697,0.36202683767893346,0.2703784449836575,0.4364911120568772,0.5954460605433126,0.3157559491263019,0.24379389231440862,0.3969747067549926,0.4264045313977617,0.32557057804630796,0.40562509876897784,0.25687617528322615,0.35755532246957833,0.4026371083061886,0.4127038930046253,0.38444060809419556,0.504454620373745,0.29060673900337236,0.47710436867549577,0.5341609259060349,0.4801577319587173,0.4776797990471935,0.5676307270494275,0.5088170602618957,0.24247544104834526,0.5836369865675733,0.17920139696123413
U321,0.5136273489806065,0.5853900415591489,0.6229207006737478,0.7010161287752809,0.34338621418783566,0.6343190351479212,0.639514904006741,0.513312983508771,0.6727572902125181,0.30933024796548886,0.43927369382590115,0.7325818105894116,0.8819480743447009,0.3106487686973659,0.5046083795025296,0.41329116977287883,0.513659702788238,0.3917978461370288,0.3639639449003078,0.16406471925909097,0.21502795041773204,0.551920840048885,1.0,0.46664772572934826,0.3891149271225782,0.6325168734491409,0.4170170618419483,0.7567158414911623,0.7920131450551579,0.15607501930481119,0.0851062884045532,0.3256712812989291,0.49499675865268467,0.14512111530295327,0.4386672940796207,0.13637429922038902,0.33087766846486755,0.5905285001002689,0.33453242204024647,0.4868629448161398,0.6270368714622008,0.2900495945063244,0.3640321959952333,0.49835650872852594,0.17730057555524367,0.12705130798082961,0.4560082427908899,0.2429889946447991,0.6244731991382251,0.24513731467963168,0.5783859498923118,0.499175150405912,0.5579566506474579,0.4873599194165052,0.45847243249242536,0.5037065384524626,0.5704145158690136,0.6676902126783135,0.17461032138163537,0.4802703793187379,0.2478859182606588,0.2806037599341633,0.5204510396133426,0.5489234355159437,0.4334843695524791,0.1442311394951244,0.46726781175625853,0.34719221510166304,0.6261846015052235,0.38463178644034246,0.30584197838059046,0.4529204830927228,0.6449756300925135,0.3132528368289462,0.3014297302777808,0.4402260515188185,0.47897844915853804,0.22349374141138395,0.4513140559425082,0.2383411268663462,0.32884798247689323,0.46260919653667426,0.37066226115665996,0.5139727015265723,0.6582104397991343,0.3702838395927295,0.4692960463609698,0.7707006836808268,0.58403982787141,0.688616167282183,0.59116615998996,0.6821370835191573,0.2725859994726577,0.46445529512485856,0.08344529446837859
U322,0.34307962979210394,0.45651435461407924,0.38411787100180894,0.5112502875118589,0.2687833233453845,0.4527153479948192,0.44665497794318204,0.28413789646090526,0.35333710419251774,0.3209550155590637,0.39634340730473694,0.4839603541481474,0.4610832506488248,0.32217057278648026,0.4011187345297101,0.26709177192081535,0.40632717137446533,0.6788839810574476,0.21109293255396508,0.16426847366034494,0.20647023488489358,0.4521904966978155,0.46664772572934826,1.0,0.31809598467837563,0.47594714257161014,0.3574845374647085,0.543548753723089,0.4740220037322167,0.10819898490238371,0.12236329423513076,0.24222251865817127,0.433536722957145,0.10183735305819673,0.3442884366449642,0.13479675187973594,0.3252900058492256,0.3193454851660147,0.23836689934259392,0.3708497708963936,0.4482505864330605,0.19790967661071443,0.34105036178181336,0.33158156301527225,0.1416894036870053,0.11094378537161473,0.374614316941235,0.20237842745693738,0.36220738774924277,0.1856250699428258,0.39332613718568976,0.37165745579899545,0.4135820477288821,0.4003795281892704,0.3710678647186784,0.4372097338763807,0.406964459453312,0.44638037757116666,0.10140547572438297,0.3363921645724337,0.18066135598013552,0.22840597055123085,0.4193430741125494,0.36638049149075846,0.3753161607140499,0.14315913395136137,0.365548717517009,0.24234481753755882,0.3593176967029607,0.34661940032373917,0.3153797497153046,0.37706311229291867,0.4710427624013494,0.26198802814908256,0.24992515492630377,0.3399774578309066,0.3643654165595687,0.22289792855286408,0.33022800364834165,0.2058015161535366,0.323704111557422,0.34737936318000223,0.2880003683575214,0.3334732533610037,0.41708056099384094,0.255927425997359,0.3323870294213285,0.4641543012390282,0.39321994862159954,0.4074327447085628,0.4002526677444528,0.41315220858143936,0.16087768021780208,0.34264249678057607,0.0942375367458816
U323,0.32659526610372386,0.5129732119359117,0.23441365253058272,0.5969356829167338,0.37535658665723604,0.6113789103346313,0.36247968243957884,0.26638240283213444,0.4037004819727052,0.1825053301026159,0.3247128933587057,0.5292888990323733,0.41962013153291255,0.28120830231657074,0.7721662602920436,0.3719468815708195,0.32426951587506736,0.3169128793869187,0.1874719908265493,0.19651295885000486,0.14263886611388535,0.4455278472059639,0.3891149271225782,0.31809598467837563,1.0,0.4873997577684479,0.347536270107727,0.5382514170716185,0.503132205623239,0.17772758237040687,0.1409768089128282,0.5224473701557739,0.5127413250700028,0.19883200601088086,0.385298988474036,0.19959217469986992,0.20921081154781906,0.4901276927251483,0.6603586492696186,0.30825352816865564,0.5484385132405337,0.3232483886877329,0.2563583047945202,0.48515491283372497,0.7831411937995221,0.24057857199847413,0.4217231497531752,0.18467037462371333,0.4023104719253505,0.21529339728020178,0.6742878378072898,0.7503953270585834,0.55560411927973,0.5070459026677304,0.5676725843642645,0.530272263846063,0.39699453577458205,0.7363892291687878,0.1621141615694415,0.5209877376264314,0.23989472663202988,0.7315681447246153,0.4437101942363309,0.5239882603203989,0.4483280095828815,0.7952352741742155,0.30943540156825255,0.2455701514660145,0.49465830998279103,0.34209320916632957,0.1885901568967214,0.3772096632521787,0.44960119031572443,0.2106900209751625,0.26744646443872927,0.320978181236146,0.7823660297251718,0.17298330244110638,0.19394781716786508,0.21545193764717374,0.21983069548740983,0.21606878890768272,0.3919552005759114,0.2779652947309989,0.5065678664383617,0.20260757796717865,0.6106151676910585,0.5440148816888869,0.47853922883195554,0.4425877265215479,0.521431583023722,0.3712768177853135,0.2771652920892802,0.6236437623457104,0.6652801869055279
U324,0.546450298587016,0.7943416473450001,0.6007209865106393,0.7200936270008761,0.3357539515939154,0.7455201896160933,0.6798275702822252,0.3756841492813024,0.504264587672491,0.6281773471320016,0.546785416244767,0.7833677327162364,0.5917792813705576,0.34581145674839886,0.6276791045275834,0.54510782567475,0.7011314099603138,0.4250629526449169,0.315965978008853,0.24399693094359584,0.2480052215153864,0.5150695340447611,0.6325168734491409,0.47594714257161014,0.4873997577684479,1.0,0.4028069882601028,0.6867525588961767,0.6759950349915979,0.2288240428803021,0.14078985247671158,0.4269356308578671,0.7951106931789933,0.22543293938093847,0.37459339842418504,0.2768335260754909,0.6726130659635109,0.4850762298028241,0.4294810243842042,0.39110009895308084,0.6241989582523345,0.2723925414511321,0.575312271675583,0.5471807935028801,0.2107651265860446,0.19899235256401307,0.5442576201315813,0.20282330354925726,0.432035424731828,0.31123005299983797,0.6099691347901265,0.6275707868272007,0.7181999002155236,0.7062338484061889,0.49518193678976397,0.6728533573575821,0.5648055317992907,0.7051215899956196,0.15753777338782185,0.4815929604483608,0.26436167348281736,0.3619667485427928,0.7615611540910611,0.6807613923142031,0.6105118304973536,0.2334919114247376,0.5997808870126157,0.4507068609026706,0.5030878755218882,0.520279606171549,0.6734356974653506,0.7269641103160609,0.6565306481904521,0.3501850955495171,0.5400256682401077,0.5158092949752293,0.633329958367619,0.2352374545515482,0.6146558612876809,0.346202655193519,0.5339208367741637,0.5809574618549803,0.3598785384124956,0.5332857886213008,0.6230496048783963,0.2965868675489357,0.5448328574007743,0.7989000659611304,0.6966307613923284,0.5647356984989202,0.6574294447280636,0.6393644576732499,0.26017869455248066,0.48009609631289973,0.17854607034566922
