ASV,MannWU_stat,p_value,Cancer_pos_mean,Cancer_neg_mean
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_massiliensis.2,12588.0,0.5614401954684183,0.0016417603583881414,0.0013787677446118792
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus-gauvreauii-group_NA.5,12509.0,0.537745766282667,0.0019197754433990606,0.0022204606802417332
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter_NA.91,12743.0,0.5318172243695625,0.0002830321862364534,0.0004498363699497993
Bacteria_Firmicutes_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus_NA.11,12725.0,0.5280089882938255,0.00014851491421071834,0.00015792292762348915
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Anaerovoracaceae_Family-XIII-UCG-001_NA.1,13558.0,0.5132338902760081,0.000340910334083123,0.00024022028226051932
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_faecis.1,13652.0,0.512225427712887,0.004491808816764345,0.004417555528766371
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Colidextribacter_NA.10,12593.0,0.5060158073422998,0.0002738593409760207,0.00029775695012251033
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Intestinimonas_NA.16,12471.5,0.5048553355441765,0.0007875505444554767,0.0008794442237329478
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_NA_NA.3,13435.0,0.49684594509922375,0.0009401903992635836,0.0005713151737805243
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.33,12706.5,0.49011340807828796,0.0003503861008133302,0.00034527095589325345
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.290,12475.5,0.48168157302397074,0.003377502744484369,0.0017463913314442405
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.304,12464.0,0.4623978975851012,0.0034017437700723597,0.0016534288928249225
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.9,12486.5,0.45051473487596183,0.0004394428882615277,0.0005961108672420286
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.6,12509.0,0.4491364368378086,0.0007238041248787514,0.0017318883100451517
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-003_NA.5,13752.0,0.44221675426082296,0.0016864793429433957,0.0016616042784563028
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.34,12401.5,0.4409743921503869,0.0011720764552012616,0.001390483070273409
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_fragilis.4,12362.0,0.4351149793831153,0.0068304862692310465,0.006452233147119164
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus-torques-group_NA.24,12440.5,0.43306185332894964,0.0007041289961276706,0.0008866095236798078
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_NA.5,13556.5,0.4318364387143494,0.0017874780508969016,0.004059458143118536
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_coprocola.4,13674.5,0.42489619649658583,0.0020709194864810604,0.0014311678677943883
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.372,12335.5,0.41869618160152844,0.008670026142724436,0.006766971243438079
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae-RC9-gut-group_NA.44,12537.5,0.4131088337050025,0.0018242965822604469,0.00283171682312078
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_bromii.1,12342.5,0.40890670311316535,0.0018737392476483477,0.0015944041856352836
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae-NK4A136-group_bacterium.1,13806.0,0.4083814888765842,0.003810896576317853,0.0033102709771592577
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.366,12306.0,0.3997232280642605,0.005061509833555548,0.006481087916879772
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.83,13572.0,0.3870788649772179,0.00030480205067192863,0.00019921958116088823
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.63,13579.0,0.38058340595312656,0.0003265092935268796,0.0001807152158070214
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Flavonifractor_plautii.2,13489.0,0.3738049749481569,0.00018224843517178897,5.637788602753492e-05
