ASV,MannWU_stat,p_value,mean_cancer,mean_normal
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.119,11911.5,0.2344378930808969,0.057283085500566565,0.0693664650269859
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_NK4A136_group_NA.48,11904.5,0.23167785288640486,0.10001456876456884,0.09693117408906886
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.57,12180.0,0.23118664761123298,0.015124663458784444,0.015421351109342354
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_Senegalimassilia_NA.7,12044.0,0.23000377984414533,0.03301077178030303,0.0439453125
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.62,12125.5,0.22977116472198522,0.031112978661210173,0.04190218311050938
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_CAG-352_NA.8,11899.5,0.22737575338093147,0.03355894662015527,0.06205080823855508
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.3,11912.5,0.22640132564962312,0.01212040988779429,0.009897449235513778
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214_group_NA.21,11992.5,0.22385508184550534,0.013975663296536295,0.025151222611904733
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_finegoldii.2,11902.0,0.22366154293221568,0.043249967157120345,0.050779586248859136
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_NA.5,12073.0,0.22093846063591327,0.006330570397069646,0.014669333787455548
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Intestinibacter_bartlettii.1,11844.0,0.21088444163121012,0.07444969635782357,0.07902441616408515
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Coprococcus_comes.1,11838.0,0.2093335091150485,0.21688168516190162,0.2621198215020414
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae_RC9_gut_group_NA.44,12034.5,0.208676767893748,0.0117646028855582,0.020366555834887678
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_NA_NA.2,11840.5,0.20843517787337174,0.09252878890880253,0.10560664066692903
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_salyersiae.1,12091.5,0.2084324155707748,0.030249082894047288,0.016426620977673074
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Odoribacter_splanchnicus.1,11894.5,0.20678104471763187,0.09290146790146792,0.10438778859831493
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_CAG-56_NA.6,11811.0,0.19968733302548453,0.1037002487562189,0.10911233307148471
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.92,11956.0,0.19731778005283956,0.04043906912759372,0.05845888365301654
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_NK4A136_group_bacterium.1,11787.0,0.19282047906098693,0.06560166886253838,0.0734957598600081
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.33,12102.5,0.1882265530633458,0.012908367843291923,0.015814590706701676
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_NA.18,11984.5,0.18756368351297115,0.006689556770738153,0.027649687075272843
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_NA.8,11769.0,0.18678692382610418,0.10600542364330086,0.13002355003012214
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.22,12034.0,0.1849077580344482,0.01569069682001878,0.02521683643324746
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.6,11869.0,0.17109679667726796,0.00582589764817711,0.01966313078252618
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.290,11728.5,0.1574300780141416,0.023490519133570708,0.01306676641702548
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_massiliensis.2,11736.0,0.1545833383687359,0.02621933935834306,0.02786714447637476
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Butyricimonas_NA.31,12058.0,0.15205876985467925,0.03498719590268886,0.050555967383246865
