ASV,MannWU_stat,p_value,mean_cancer,mean_normal
Bacteria_Firmicutes_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus_NA.11,12293.5,0.31730862226989187,13.556818181818182,11.115789473684211
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae_RC9_gut_group_NA.48,12150.0,0.313289061150527,449.67045454545456,575.5578947368421
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Anaerostipes_hadrus.1,12116.0,0.3126839067023191,202.4318181818182,189.25263157894736
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Incertae_Sedis_NA.20,12128.5,0.3124641831949164,78.28030303030303,76.18947368421053
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter_NA.91,12294.0,0.31134826257049364,25.939393939393938,31.88421052631579
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Bacteroides_pectinophilus_group_NA.1,12310.0,0.31012418266465736,23.041666666666668,10.147368421052631
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.1,12154.5,0.2994756667258062,78.47727272727273,161.85263157894738
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.40,12252.5,0.2928603233548611,26.833333333333332,27.810526315789474
Bacteria_Cyanobacteria_Vampirivibrionia_Gastranaerophilales_NA_NA_NA.2,12173.0,0.29236705856867273,67.89772727272727,140.47368421052633
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.83,12224.5,0.28813198975668664,24.393939393939394,25.178947368421053
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Anaerovoracaceae_Family_XIII_UCG-001_NA.1,12130.5,0.28719196261670055,28.227272727272727,30.705263157894738
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus_torques_group_NA.27,12035.5,0.280605160971132,615.3295454545455,632.6315789473684
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_Slackia_isoflavoniconvertens.1,12167.0,0.27868087009888776,29.21590909090909,54.463157894736845
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_NA_NA.15,12239.5,0.2775821309110877,92.13636363636364,73.51578947368421
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium_siraeum_group_NA.13,12211.0,0.27725193971909845,24.617424242424242,31.54736842105263
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_NA_NA.3,12226.5,0.274431435863948,86.41287878787878,27.6
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.3,12016.5,0.2732724740456809,1666.3181818181818,1701.1473684210525
